checked_link,countries,date,id,justify,label,poynter_link,source,title
https://factcheck.afp.com/photo-covid-19-rail-tanker-not-genuine-0,France- UnitedStates,2020-03-14 00:00:00,819,explanation the image has circulated globally but it is false  the tanker operating company said railinc  a corporation that manages an industrywide database  said there is no such mark as covid19,False,https://www.poynter.org/?ifcn_misinformation=a-post-shows-a-rail-freight-tanker-with-covid-19-stamped-on-one-side, AFP, a post shows a rail freight tanker with covid19 stamped on one side
https://africacheck.org/fbcheck/no-lgbtq-people-in-us-havent-demanded-first-treatment-for-covid-19/,UnitedStates- Nigeria,2020-03-14 00:00:00,820,explanation pulpit and pen quotes a reuters article about an open letter signed by more than 100 lgbtq rights groups  calling on organizations handling the global coronavirus pandemic to remember that lgbtq communities are among those who are particularly vulnerable to the negative health effects of this virus but it doesnt ask for anyone to be given priority treatment,False,https://www.poynter.org/?ifcn_misinformation=lgbtq-people-in-the-us-are-demanding-to-be-treated-first-for-coronavirus, AfricaCheck, lgbtq people in the us are demanding to be treated first for coronavirus
https://www.politifact.com/factchecks/2020/mar/17/donald-trump/donald-trump-falsely-says-who-coronavirus-test-was/,UnitedStates,2020-03-17 00:00:00,821,explanation a review found the whos test did not give false positives when similar viruses were present the white house provided no evidence that the who test fell short,False,https://www.poynter.org/?ifcn_misinformation=the-who-coronavirus-test-was-a-bad-test, PolitiFact, the who coronavirus test was a bad test
https://hoax-alert.leadstories.com/3471917-fact-check-curfew-not-issued-for-bossier-city-due-to-corona-virus.html,UnitedStates,2020-03-14 00:00:00,822,explanation the article says its a joke and a prank,False,https://www.poynter.org/?ifcn_misinformation=curfew-issued-for-bossier-city-due-to-coronavirus, LeadStories, curfew issued for bossier city due to coronavirus
https://hoax-alert.leadstories.com/3471921-fact-check-no-evidence-ceo-resignations-are-linked-to-global-conspiracy.html,UnitedStates,2020-03-14 00:00:00,823,explanation some ceos have stepped down since the coronavirus outbreak  but theres not evidence to suggest its linked to a global power issue,False,https://www.poynter.org/?ifcn_misinformation=ceo-resignations-are-linked-to-global-conspiracy, LeadStories, ceo resignations are linked to global conspiracy
https://hoax-alert.leadstories.com/3471923-fact-check-coronavirus-has-not-been-found-in-crab-legs.html,UnitedStates,2020-03-14 00:00:00,824,explanation the image is not from a real broadcast it came from an app that lets people create their own stories,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-is-found-in-crab-legs, LeadStories, coronavirus is found in crab legs
https://hoax-alert.leadstories.com/3471924-fact-check-soldiers-not-on-streets-of-philly-not-hauling-off-covid19-patients-to-fema-camps.html,UnitedStates,2020-03-14 00:00:00,825,explanation lt col keith hickox  the state public affairs officer  said the information was false,False,https://www.poynter.org/?ifcn_misinformation=military-on-streets-of-philadelphia-preparing-to-invoke-martial-law-and-bring-citizens-to-fema-camps, LeadStories, military on streets of philadelphia preparing to invoke martial law and bring citizens to fema camps
https://analysis.leadstories.com/3471925-fact-check-coronavirus-act-today-or-people-will-die.html,UnitedStates,2020-03-14 00:00:00,826,explanation the claims in the article are not backed by science,False,https://www.poynter.org/?ifcn_misinformation=article-overstates-threat-of-coronavirus, LeadStories, article overstates threat of coronavirus
https://www.politifact.com/factchecks/2020/mar/18/facebook-posts/no-americans-arent-getting-700-weekly-checks-start/,UnitedStates,2020-03-17 00:00:00,827,explanation americans could receive a check for 1 000 or more as part of an economic stimulus package amid the coronavirus pandemic a facebook post about weekly 700 checks is a hoax,False,https://www.poynter.org/?ifcn_misinformation=all-u-s-citizens-are-entitled-to-700-usd-per-week-to-stay-at-home-to-avoid-the-spread-of-covid-19-novel-coronavirus-starting-3-17-20, PolitiFact, all us citizens are entitled to 700 usd per week to stay at home to avoid the spread of covid19 novel coronavirus starting 31720
https://www.factcheck.org/2020/03/false-claims-of-nationwide-lockdown-for-covid-19/,UnitedStates,2020-03-16 00:00:00,828,explanation the white houses national security council addressed the claim in a statement on twitter  saying text message rumors of a national quarantine are fake there is no national lockdown,False,https://www.poynter.org/?ifcn_misinformation=president-donald-trump-in-the-next-48-to-72-hours-will-impose-a-nationwide-mandatory-quarantine, FactCheck.org, president donald trump in the next 48 to 72 hours will impose a nationwide mandatory quarantine
https://hoax-alert.leadstories.com/3471935-fact-check-novel-coronavirus-is-not-the-least-deadly-virus.html,UnitedStates,2020-03-16 00:00:00,829,explanation the chart  published by business insider  issued a correction on the chart exaggerating its figures,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-is-the-least-deadly-virus, LeadStories, coronavirus is the least deadly virus
https://www.factcheck.org/2020/03/gargling-water-with-salt-wont-eliminate-coronavirus/,UnitedStates,2020-03-16 00:00:00,830,explanation there is no known treatment for the new coronavirus according to the who,False,https://www.poynter.org/?ifcn_misinformation=gargling-water-with-salt-or-vinegar-eliminates-the-coronavirus, FactCheck.org, gargling water with salt or vinegar eliminates the coronavirus
https://hoax-alert.leadstories.com/3471937-fact-check-cristiano-ronaldo-is-not-turning-his-cr7-hotels-into-hospitals-for-people-with-coronavirus.html,UnitedStates,2020-03-16 00:00:00,831,explanation ronaldos management company denied the claim,False,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-is-turning-his-hotels-into-hospitals-to-fight-coronavirus, LeadStories, cristiano ronaldo is turning his hotels into hospitals to fight coronavirus
https://hoax-alert.leadstories.com/3471953-fact-check-train-was-not-marked-with-covid-19-on-its-side.html,UnitedStates,2020-03-16 00:00:00,832,explanation the photo was digitally manipulated,False,https://www.poynter.org/?ifcn_misinformation=tanker-train-marked-with-covid-19-on-its-side, LeadStories, tanker train marked with covid19 on its side
https://hoax-alert.leadstories.com/3471972-fact-check-the-CDC-is-NOT-warning-people-about-the-morel-mushroom-and-coronavirus.html,UnitedStates,2020-03-16 00:00:00,833,explanation user who published made clear this was a hoax,False,https://www.poynter.org/?ifcn_misinformation=cdc-warns-people-that-morel-mushroom-increases-coronavirus-risk-by-200, LeadStories, cdc warns people that morel mushroom increases coronavirus risk by 200
https://leadstories.com/hoax-alert/2020/04/fact-check-confirmed-5g-forced-installation-in-schools-nationwide-during-covid-19-lockdown.html,UnitedStates,2020-03-16 00:00:00,834,explanation schools have been closed  but there is no evidence its to install 5g it is to protect against the pandemic,False,https://www.poynter.org/?ifcn_misinformation=no-evidence-that-5g-is-being-forcibly-installed-in-schools, LeadStories, no evidence that 5g is being forcibly installed in schools
https://www.politifact.com/factchecks/2020/mar/17/chain-message/fact-checking-chain-message-about-national-quarant/,UnitedStates,2020-03-16 00:00:00,835,explanation there was no evidence by 31620 that the federal government was set to announce a nationwide lockdown president trump said he was not considering it and that the government is thinking about additional measures to prevent the spread of covid19 in some hotspots around the country,False,https://www.poynter.org/?ifcn_misinformation=president-donald-trump-is-announcing-tomorrow-that-the-u-s-is-going-into-quarantine-for-the-next-14-days, PolitiFact, president donald trump is announcing tomorrow that the us is going into quarantine for the next 14 days
https://www.politifact.com/factchecks/2020/mar/20/greg-murphy/no-sunlight-has-not-been-proven-kill-coronavirus/,UnitedStates,2020-03-16 00:00:00,836,explanation this is a common theory because sunlight contains ultraviolet rays  which can kill bacteria however  experts say the suns uv light isnt intense enough to rely on as a disinfectant,False,https://www.poynter.org/?ifcn_misinformation=sunlight-actually-can-kill-the-novel-coronavirus, PolitiFact, sunlight actually can kill the novel coronavirus
https://www.politifact.com/factchecks/2020/apr/06/facebook-posts/fact-checking-viral-pa-facebook-post-coronavirus-s/,UnitedStates,2020-03-16 00:00:00,837,explanation any suggestion that the coronavirus isnt real or that its part of a government conspiracy is a false claim,False,https://www.poynter.org/?ifcn_misinformation=the-government-is-closing-businesses-to-stop-the-spread-of-coronavirus-even-though-the-numbers-are-nothing-compared-to-h1n1-or-ebola-everyone-needs-to-realize-our-government-is-up-to-something, PolitiFact, the government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to h1n1 or ebola everyone needs to realize our government is up to something 
,Ukraine- Italy,2020-03-16 00:00:00,838,explanation the italian government did not make such decisions,FALSE,https://www.poynter.org/?ifcn_misinformation=in-italy-payments-for-utilities-housing-and-loans-have-been-canceled-for-the-quarantine-period-2, VoxCheck, in italy payments for utilities housing and loans have been canceled for the quarantine period
https://www.politifact.com/factchecks/2020/mar/25/viral-image/no-military-doesnt-have-covid-19-quarantine-team-h/,UnitedStates,2020-03-16 00:00:00,839,explanation the same image has been shared and described as a vehicle spotted in ohio and london in the united kingdom,False,https://www.poynter.org/?ifcn_misinformation=a-military-humvee-labeled-covid-19-quarantine-team-was-on-interstate-696-in-michigan, PolitiFact, a military humvee labeled covid19 quarantine team was on interstate 696 in michigan
https://www.politifact.com/factchecks/2020/mar/17/facebook-posts/social-posts-are-misinterpreting-federal-disaster-/,UnitedStates,2020-03-16 00:00:00,840,explanation there is no evidence that the federal government is set to announce a nationwide lockdown president trump said on 31620 that he was not considering it the stafford act authorizes aid to state and local governments and is commonly used during hurricanes it does not mandate a nationwide lockdown,False,https://www.poynter.org/?ifcn_misinformation=president-donald-trump-will-evoke-sic-what-is-called-the-stafford-act-and-order-a-two-week-mandatory-quarantine-for-the-nation, PolitiFact, president donald trump will evoke sic what is called the stafford act and order a two week mandatory quarantine for the nation
https://www.politifact.com/factchecks/2020/mar/16/viral-image/gargling-salt-water-can-ease-sore-throat-it-wont-k/,UnitedStates,2020-03-13 00:00:00,841,explanation these claims have not been proven scientifically,False,https://www.poynter.org/?ifcn_misinformation=drinking-water-a-lot-and-gargling-with-warm-water-and-salt-or-vinegar-eliminates-the-coronavirus, PolitiFact, drinking water a lot and gargling with warm water and salt or vinegar eliminates the coronavirus
https://www.politifact.com/factchecks/2020/mar/19/blog-posting/blog-pushes-conspiracy-coronavirus-was-invented-hu/,UnitedStates,2020-03-13 00:00:00,842,explanation theres no evidence the coronavirus was manufactured the new york times story was an analysis of how current events may influence the election,False,https://www.poynter.org/?ifcn_misinformation=says-the-new-york-times-exposed-the-real-reason-behind-coronavirus-hype-crash-the-market-to-harm-trumps-re-election-chances, PolitiFact, says the new york times exposed the real reason behind coronavirus hype crash the market to harm trumps reelection chances
https://hoax-alert.leadstories.com/3471904-fact-check-the-Coronavirus-scare-did-NOT-start-immediately-after-impeachment.html,UnitedStates,2020-03-13 00:00:00,843,explanation the outbreak began in china in late 2019  and led the who to declare a global health emergency on 13020  before the final impeachment vote,False,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-scare-began-after-impeachment, LeadStories, the coronavirus scare began after impeachment
https://www.politifact.com/factchecks/2020/mar/13/ainsley-earhardt/fox-friends-host-says-now-safest-time-fly-its-not/,UnitedStates,2020-03-13 00:00:00,844,explanation older americans and those with chronic conditions are advised to reconsider all travel plans to avoid covid19 the state department is advising all citizens to reconsider travel abroad,False,https://www.poynter.org/?ifcn_misinformation=its-actually-the-safest-time-to-fly-2, PolitiFact, its actually the safest time to fly
https://hoax-alert.leadstories.com/3471905-Fact-Check-Supermarkets-Are-NOT-Recalling-Coronavirus-Infected-Toilet-Paper.html,UnitedStates,2020-03-13 00:00:00,845,explanation the cdc said that coronavirus is spread through respiratory droplets there are no reports of toilet paper recalls,False,https://www.poynter.org/?ifcn_misinformation=supermarkets-are-recalling-coronavirus-infected-toilet-paper, LeadStories, supermarkets are recalling coronavirusinfected toilet paper
https://hoax-alert.leadstories.com/3471909-Fact-Check-Man-Was-NOT-Infected-With-Coronavirus-Did-NOT-Spread-It-At-A-Walmart-In-Louisiana.html,UnitedStates,2020-03-13 00:00:00,846,explanation the man in the photo who posted it admitted the claim was a joke,False,https://www.poynter.org/?ifcn_misinformation=man-did-pass-along-coronavirus-infection-at-a-walmart-in-louisiana, LeadStories, man did pass along coronavirus infection at a walmart in louisiana
https://hoax-alert.leadstories.com/3471910-fact-check-New-York-City-is-NOT-set-to-undergo-citywide-quarantine.html#live,UnitedStates,2020-03-13 00:00:00,847,explanation nyc mayor bill de blasio tweeted it was a false alarm,False,https://www.poynter.org/?ifcn_misinformation=nyc-did-implement-a-citywide-quarantine, LeadStories, nyc did implement a citywide quarantine
https://www.politifact.com/factchecks/2020/mar/17/facebook-posts/fact-checking-false-claim-about-lockdowns-south-fl/,UnitedStates,2020-03-13 00:00:00,848,explanation announcements from several major local governments in south florida had no complete lockdown announcements governor ron desantis closed bars and nightclubs statewide,False,https://www.poynter.org/?ifcn_misinformation=in-south-florida-all-children-and-adults-must-remain-in-their-homes-due-to-coronavirus, PolitiFact, in south florida all children and adults must remain in their homes due to coronavirus
https://www.politifact.com/factchecks/2020/mar/16/facebook-posts/simpsons-did-not-predict-tom-hanks-illness-coronav/,UnitedStates,2020-03-12 00:00:00,849,explanation in the closing credits of the simpson movie  hanks says this is tom hanks  saying  if you see me in person  leave me be the movie is about an environmental crisis theres no reference to any kind of outbreak,False,https://www.poynter.org/?ifcn_misinformation=in-2007-the-simpsons-predicted-tom-hanks-would-contract-coronavirus-in-2007, PolitiFact, in 2007 the simpsons predicted tom hanks would contract coronavirus in 2007
https://factcheck.afp.com/consuming-silver-particles-will-not-prevent-or-treat-novel-coronavirus,UnitedStates,2020-03-13 00:00:00,850,explanation this is false because the us regulators say it is not safe for use against any disease,FALSE,https://www.poynter.org/?ifcn_misinformation=consuming-silver-particles-will-prevent-or-treat-covid-19, AFP, consuming silver particles will prevent or treat covid19
https://www.factcheck.org/2020/03/infographic-on-facebook-distorts-comparative-facts-on-viruses/,UnitedStates,2020-03-13 00:00:00,851,explanation the chart cites old data about coronavirus cases and deaths  and it contains an error that makes covid19 look less fatal than the 2009 h1n1 swine flu outbreak,False,https://www.poynter.org/?ifcn_misinformation=a-misleading-chart-being-spread-on-facebook-erroneously-dubbing-the-new-coronavirus-the-least-deadly-virus, FactCheck.org, a misleading chart being spread on facebook erroneously dubbing the new coronavirus the least deadly virus
,,2020-03-13 00:00:00,852,explanation ,,https://www.poynter.org/?ifcn_misinformation=its-actually-the-safest-time-to-fly, , its actually the safest time to fly
https://hoax-alert.leadstories.com/3471893-fact-check-us-election-is-not-canceled-due-to-coronavirus.html,UnitedStates,2020-03-12 00:00:00,853,explanation the federal government has made no such announcement about canceling the us presidential election,False,https://www.poynter.org/?ifcn_misinformation=the-u-s-presidential-election-is-canceled-due-to-coronavirus, LeadStories, the us presidential election is canceled due to coronavirus
https://www.politifact.com/factchecks/2020/mar/16/blog-posting/no-pelosi-wasnt-caught-trying-add-abortion-funding/,UnitedStates,2020-03-12 00:00:00,854,explanation the us house passed a measure that provides federal funds to people affected by the coronavirus the bill covers reimbursement laboratory costs for covid19 testing some raised concerns that language was needed to ensure abortion services werent eligible to receive funds the language was amended by democrats to limit reimbursements to covid19 expenses,False,https://www.poynter.org/?ifcn_misinformation=says-nancy-pelosi-was-caught-trying-to-include-abortion-funding-in-bill-to-combat-coronavirus, PolitiFact, says nancy pelosi was caught trying to include abortion funding in bill to combat coronavirus
https://hoax-alert.leadstories.com/3471894-fact-check-australian-gold-coast-hospital-staff-did-not-roll-in-a-wilson-volleyball-to-keep-tom-hanks-company-in-quaran.html,UnitedStates,2020-03-12 00:00:00,855,explanation this claim is from a satirical website the photo is old and unrelated to tom hanks illness,False,https://www.poynter.org/?ifcn_misinformation=australian-hospital-staff-rolled-in-a-wilson-volleyball-to-keep-tom-hanks-company-in-quarantine, LeadStories, australian hospital staff rolled in a wilson volleyball to keep tom hanks company in quarantine
https://hoax-alert.leadstories.com/3471899-fact-check-former-cia-intel-officer-did-not-say-coronavirus-was-produced-in-a-laboratory.html,UnitedStates,2020-03-12 00:00:00,856,explanation the quote was pulled out of context and was speculation  not fact,False,https://www.poynter.org/?ifcn_misinformation=a-former-and-controversial-cia-officer-said-coronavirus-was-made-in-a-lab-2, LeadStories, a former and controversial cia officer said coronavirus was made in a lab
,,2020-03-12 00:00:00,857,explanation ,,https://www.poynter.org/?ifcn_misinformation=a-former-and-controversial-cia-officer-said-coronavirus-was-made-in-a-lab, , a former and controversial cia officer said coronavirus was made in a lab
https://www.politifact.com/factchecks/2020/mar/16/blog-posting/clarifying-whats-accurate-and-not-claims-about-qua/,UnitedStates,2020-03-12 00:00:00,858,explanation in the united states  people cant be quarantined for just a fever they have to be shown to have been exposed to one of a specific set of diseases most quarantines are voluntary  not by force of the government vaccination is not a ticket out of quarantine most quarantine decisions are up to states and localities  rather than the cdc,False,https://www.poynter.org/?ifcn_misinformation=the-cdc-can-detain-anyone-with-a-fever-indefinitely-vaccination-is-a-way-people-could-get-out-of-detention, PolitiFact, the cdc can detain anyone with a fever indefinitely vaccination is a way people could get out of detention
https://www.politifact.com/factchecks/2020/mar/16/facebook-posts/no-evidence-americans-were-infected-covid-19-fall/,UnitedStates,2020-03-12 00:00:00,859,explanation the first confirmed covid19 case in the united states was reported on 12020 the patient was a man who had recently returned to washington state from wuhan  china,False,https://www.poynter.org/?ifcn_misinformation=covid-19-came-to-the-united-states-in-2019, PolitiFact, covid19 came to the united states in 2019
https://www.politifact.com/factchecks/2020/mar/13/viral-image/no-blood-donors-dont-automatically-get-coronavirus/,UnitedStates,2020-03-12 00:00:00,860,explanation blood donors dont get a coronavirus test if they donate blood,False,https://www.poynter.org/?ifcn_misinformation=if-you-donate-blood-they-have-to-test-you-for-coronavirus, PolitiFact, if you donate blood they have to test you for coronavirus
https://www.politifact.com/factchecks/2020/mar/12/viral-image/no-tom-hanks-doesnt-have-wilson-volleyball-his-cor/,UnitedStates,2020-03-12 00:00:00,861,explanation the image of tom hanks holding a wilson volleyball during his covid19 quarantine is from a satirical australian website,False,https://www.poynter.org/?ifcn_misinformation=says-tom-hanks-has-a-volleyball-to-keep-him-company-while-hes-quarantined, PolitiFact, says tom hanks has a volleyball to keep him company while hes quarantined
https://factcheck.afp.com/world-health-organization-refutes-viral-claims-holding-your-breath-can-test-covid-19,Colombia,2020-03-11 00:00:00,862,explanation the claims are false because the world health organization and other experts said there was no evidence to support these claims,FALSE,https://www.poynter.org/?ifcn_misinformation=viral-claims-that-holding-your-breath-can-test-for-covid-19, AFP, viral claims that holding your breath can test for covid19
https://hoax-alert.leadstories.com/3471891-fact-check-memes-with-advice-for-preventing-coronavirus-are-not-accurate.html,UnitedStates,2020-03-11 00:00:00,863,explanation pulmonologist debunked the memes  and cdc offers real advice about how to say safe,False,https://www.poynter.org/?ifcn_misinformation=gargling-salt-water-and-vinegar-will-kill-the-virus, LeadStories, gargling salt water and vinegar will kill the virus
https://hoax-alert.leadstories.com/3471884-fact-check-covid-19-not-found-in-toilet-paper.html,UnitedStates,2020-03-11 00:00:00,864,explanation this claim was created by a prank generator  and the cdc did not cite it as a way coronavirus spreads,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-found-in-toilet-paper, LeadStories, coronavirus found in toilet paper
https://www.politifact.com/factchecks/2020/mar/12/blog-posting/no-video-doesnt-show-man-dropping-dead-covid-19-ne/,UnitedStates,2020-03-11 00:00:00,865,explanation new york city police say a man was taken to the hospital after falling and hitting his head he was in stable condition and it was unrelated to coronavirus,False,https://www.poynter.org/?ifcn_misinformation=nyc-man-drops-dead-in-middle-of-street-suspected-coronavirus, PolitiFact, nyc man drops dead in middle of street  suspected coronavirus
https://www.politifact.com/factchecks/2020/mar/18/facebook-posts/no-msnbc-didnt-say-it-hopes-coronavirus-kills-enou/,UnitedStates,2020-03-11 00:00:00,866,explanation msnbc panelists compared former president george w bushs response to hurricane katrina to president donald trumps response to the coronavirus outbreak  and speculated it could hurt his popularity,False,https://www.poynter.org/?ifcn_misinformation=msnbc-actually-said-on-air-i-hope-enough-people-die-from-coronavirus-that-it-harms-trumps-re-election, PolitiFact, msnbc actually said on air i hope enough people die from coronavirus that it harms trumps reelection
https://www.politifact.com/factchecks/2020/mar/12/donald-trump/trump-wrongly-said-health-insurance-companies-will/,UnitedStates,2020-03-11 00:00:00,867,explanation health insurance companies said they will waive costs for coronavirus tests  not treatment a shortage in diagnostic supplies means that testing is limited,False,https://www.poynter.org/?ifcn_misinformation=the-health-insurance-industry-has-agreed-to-waive-all-co-payments-for-coronavirus-treatments, PolitiFact, the health insurance industry has agreed to waive all copayments for coronavirus treatments
https://hoax-alert.leadstories.com/3471877-fact-check-not-10000-deaths-in-virus-outbreak-in-michigan-washington-idaho-north-dakota-mississippi.html,UnitedStates,2020-03-10 00:00:00,868,explanation the cdc counted 25 deaths and 647 confirmed coronavirus cases in the united states as of 31020,False,https://www.poynter.org/?ifcn_misinformation=10000-deaths-in-virus-outbreak-in-michigan-washington-idaho-north-dakota-missouri-mississippi, LeadStories, 10000 deaths in virus outbreak in michigan washington idaho north dakota missouri mississippi
https://www.politifact.com/factchecks/2020/mar/13/viral-image/dont-hold-your-breath-isnt-credible-way-test-coron/,UnitedStates,2020-03-10 00:00:00,869,explanation holding your breath for 10 seconds is not a proven test for covid19,False,https://www.poynter.org/?ifcn_misinformation=you-can-monitor-yourself-for-covid-19-with-a-breath-test, PolitiFact, you can monitor yourself for covid19 with a breath test
https://leadstories.com/cgi-bin/mt/mt-search.cgi?search=coronavirus&IncludeBlogs=1&blog_id=1&limit=10&page=6,UnitedStates,2020-03-10 00:00:00,870,explanation johns hopkins coronavirus resource center records show mexico has covid19 cases,False,https://www.poynter.org/?ifcn_misinformation=does-mexico-have-confirmed-cases-of-covid-19, LeadStories, does mexico have confirmed cases of covid19
https://www.politifact.com/factchecks/2020/mar/11/tweets/no-daniel-radcliffe-does-not-have-coronavirus/,UnitedStates,2020-03-10 00:00:00,871,explanation a fake bbc twitter account spread the claim before the tweet was removed and the account suspended from the platform,False,https://www.poynter.org/?ifcn_misinformation=tweet-says-daniel-radcliffe-has-the-coronavirus, PolitiFact, tweet says daniel radcliffe has the coronavirus
https://hoax-alert.leadstories.com/3471876-fact-check-every-us-election-year-does-not-have-a-disease.html#live,UnitedStates,2020-03-10 00:00:00,872,explanation who data doesnt match the dates in the post  and many diseases originate outside the us,False,https://www.poynter.org/?ifcn_misinformation=every-u-s-election-year-has-a-disease-outbreak, LeadStories, every us election year has a disease outbreak
https://factcheck.afp.com/donating-blood-us-does-not-get-you-novel-coronavirus-test,UnitedStates,2020-03-09 00:00:00,873,explanation the two organizations that collect the most blood in us said they were not testing for covid19,False,https://www.poynter.org/?ifcn_misinformation=donating-blood-in-the-u-s-can-get-you-a-novel-coronavirus-test, AFP, donating blood in the us can get you a novel coronavirus test
https://www.politifact.com/factchecks/2020/mar/12/joy-behar/view-co-host-wrongly-says-trump-shut-down-37-globa/,UnitedStates,2020-03-09 00:00:00,874,explanation news reports in early 2018 said the cdc was preparing to scale back its antipandemic programs in some countries because an early source of funding was running out and the agency didnt expect to receive new money from the trump administrationthe spending bills that lawmakers ultimately passed provided more money for those cdc programs than trumps budget requests,False,https://www.poynter.org/?ifcn_misinformation=former-u-s-president-barack-obama-set-up-anti-pandemic-programs-in-47-vulnerable-countries-as-a-way-to-protect-against-something-like-the-coronavirus-do-you-know-that-trump-closed-37-of-t, PolitiFact, former us president barack obama set up antipandemic programs in 47 vulnerable countries as a way to protect against something like the coronavirus do you know that trump closed 37 of them
https://www.politifact.com/factchecks/2020/mar/11/facebook-posts/sun-exposure-does-not-kill-coronavirus/,UnitedStates,2020-03-09 00:00:00,875,explanation there is no evidence that sun exposure kills the 2019 coronavirus unicef has debunked a post that makes this claim,False,https://www.poynter.org/?ifcn_misinformation=post-says-being-exposed-to-the-sun-for-two-hours-kills-the-2019-coronavirus, PolitiFact, post says being exposed to the sun for two hours kills the 2019 coronavirus
https://www.politifact.com/factchecks/2020/mar/16/facebook-posts/no-clintons-arent-responsible-more-deaths-coronavi/,UnitedStates,2020-03-09 00:00:00,876,explanation conspiracies linking the clintons to deaths are unsubstantiated,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-22-clintons-39, PolitiFact, coronavirus  22 clintons  39
https://hoax-alert.leadstories.com/3471866-fact-check-freshly-boiled-garlic-water-is-not-a-cure-for-coronavirus.html,UnitedStates,2020-03-09 00:00:00,877,explanation there is no cure,False,https://www.poynter.org/?ifcn_misinformation=freshly-boiled-garlic-water-is-a-cure-for-coronavirus, LeadStories, freshly boiled garlic water is a cure for coronavirus
https://hoax-alert.leadstories.com/3471868-fact-check-department-of-homeland-security-officials-did-not-say-illegal-border-crossings-may-spread-coronavirus.html,UnitedStates,2020-03-09 00:00:00,878,explanation no officials were quoted to confirm this headline,False,https://www.poynter.org/?ifcn_misinformation=department-of-homeland-security-official-says-illegal-border-crossings-may-spread-coronavirus, LeadStories, department of homeland security official says illegal border crossings may spread coronavirus
https://www.factcheck.org/2020/03/contrary-to-false-posts-sanitizer-helpful-against-coronavirus/,UnitedStates,2020-03-09 00:00:00,879,explanation the cdc says hand sanitizers with 60 alcohol can be used to prevent contracting and spreading the virus,False,https://www.poynter.org/?ifcn_misinformation=hand-sanitizer-will-do-nothing-for-the-coronavirus, FactCheck.org, hand sanitizer will do nothing for the coronavirus
https://hoax-alert.leadstories.com/3471863-fact-check-a-nyc-man-with-suspected-coronavirus-did-not-drop-dead-in-the-middle-of-the-street.html,UnitedStates,2020-03-09 00:00:00,880,explanation as of 3920  there were no confirmed deaths in nyc,False,https://www.poynter.org/?ifcn_misinformation=a-nyc-man-with-suspected-coronavirus-drops-dead-in-the-middle-of-the-street, LeadStories, a nyc man with suspected coronavirus drops dead in the middle of the street
https://www.politifact.com/factchecks/2020/mar/11/gae-magnafici/Wisconsin-more-died-hillary-clinton-coronavirus/,UnitedStates,2020-03-07 00:00:00,881,explanation the claim is false,False,https://www.poynter.org/?ifcn_misinformation=more-people-have-died-from-knowing-hillary-clinton-than-from-coronavirus, PolitiFact, more people have died from knowing hillary clinton than from coronavirus
https://hoax-alert.leadstories.com/3471853-fact-check-tanzania-confirms-first-case-of-coronavirus---mcm.html,UnitedStates,2020-03-07 00:00:00,882,explanation at the time  the mp said there were no reported cases in tanzania the who didnt confirm cases in either country as of 3720,False,https://www.poynter.org/?ifcn_misinformation=as-of-3-7-20-tanzania-and-zambia-had-confirmed-fist-cases-of-the-new-coronavirus, LeadStories, as of 3720 tanzania and zambia had confirmed fist cases of the new coronavirus
https://factcheck.afp.com/fake-us-hospital-letter-says-alcohol-reduces-covid-19-risks,UnitedStates,2020-03-07 00:00:00,883,explanation saint lukes hospital in kansas city did not issue the letter  according to its staff,False,https://www.poynter.org/?ifcn_misinformation=a-facebook-post-shared-25000-times-features-an-image-of-a-letter-purportedly-from-a-u-s-hospital-recommending-people-drink-alcohol-to-help-reduce-the-risks-of-novel-coronavirus-infection, AFP, a facebook post shared 25000 times features an image of a letter purportedly from a us hospital recommending people drink alcohol to help reduce the risks of novel coronavirus infection
https://factuel.afp.com/henry-kissinger-na-pas-prononce-ces-phrases-sur-la-vaccination-obligatoire-et-leugenisme,France- UnitedStates,2020-03-07 00:00:00,884,explanation those declarations are pure invention  there have been no conference about eugenism at the who in february 2009  as being claimed by the publication  and no such declarations  confirmed kissinger associates  the consulting firm of the former us diplomat,FALSE,https://www.poynter.org/?ifcn_misinformation=former-diplomat-henry-kissinger-encouraged-mandatory-vaccination-in-order-to-facilitate-radical-sanitary-measures-such-as-forced-sterilization-or-genetic-modification, AFP, former diplomat henry kissinger encouraged mandatory vaccination in order to facilitate radical sanitary measures such as forced sterilization or genetic modification
https://hoax-alert.leadstories.com/3471832-fact-check-it-is-not-known-whether-novel-coronavirus-has-a-survival-rate-of-997-percent.html,UnitedStates,2020-03-05 00:00:00,885,explanation the cdc does not confirm this,False,https://www.poynter.org/?ifcn_misinformation=novel-coronavirus-has-a-99-7-survival-rate, LeadStories, novel coronavirus has a 997 survival rate
