id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
_1277849604420177920,_941215240099790848,"कोरोना से जागरूकता के लिए एक प्रयास🙏🙏🙏🙏
#Covid_19 
#जागरूकता_अभियान
#जागरूक_अजमेर
#अजमेर_पुलिस
#RajasthanPolice… https://t.co/pEQNg5FvLZ",2020-06-30 06:21:01,None,,None,Ajmer  India,91,8,12360,hi
_1280623017870180355,_371797057,"#ReporteCOVID19 🦠 Para este 7 de julio:

1.491 recuperados
4.213 nuevos casos
149 fallecidos
21.115 muestras proces… https://t.co/bBFW8tPn8n",2020-07-07 22:01:34,None,,None,,2364,1716,1432182,es
_1276224514481889281,_89707185,Las defunciones semanales observadas por todas las causas (naturales y externas) en lo que va corrido de 2020  está… https://t.co/lJU1V2DOXu,2020-06-25 18:43:30,None,,None,Colombia,171,109,256357,es
_1276224541661040642,_89707185,En comparación con los patrones históricos de los últimos 5 años  las defunciones por causas externas en 2020 prese… https://t.co/Jrt5l97J55,2020-06-25 18:43:36,None,,None,Colombia,40,15,256357,es
_1279589338473533440,_214508615,Muertes diarias en Colombia: https://t.co/jEYCV2utps,2020-07-05 01:34:06,None,,None,Bogotá D.C  Colombia.,17,9,5633,es
_1279590841867276288,_214508615,Casos acumulados por departamento: https://t.co/3J0QElD0J1,2020-07-05 01:40:05,None,,None,Bogotá D.C  Colombia.,12,5,5633,es
_1281677454361362433,_420536762,@LegionOfMaryTO @TOPublicHealth We have been in contact with local health officials. They are aware of and have app… https://t.co/DW5UzzzENy,2020-07-10 19:51:32,None,,None,Toronto  Canada,109,32,10656,en
_1279537626295517186,_2386046552,"Abro hilo. 
Siguen apareciendo cuentas falsas de bancos en @Facebook 
Esta vez le tocó al @bancoprovincia 
Como en… https://t.co/n1JAOUtleu",2020-07-04 22:08:37,None,,None,Buenos Aires - Argentina 🇦🇷,75,52,8677,es
_1278400526716211200,_86626845,"When we don't measure important stuff.
A thread about the immune response to #SARSCoV2
1. Since serology/IgG can be… https://t.co/D9j30dPQtK",2020-07-01 18:50:11,None,,None,La Jolla  CA,1413,733,393947,en
_1246830884348518400,_19264458,@FastCompany It wouldn’t work for social distancing. Big is a good thing. Big helps fight deadly viruses.,2020-04-05 16:03:42,None,,None,Toronto  Ontario,0,0,90,en
_1270069131652427776,_39416218,"This from @WHO is getting a lot of attention and creating confusion.

I want to quickly share what I understand abo… https://t.co/fduXvckKdD",2020-06-08 19:04:12,None,,None,Providence  RI,3723,2315,176818,en
_1278955832890163208,_134412735,"Dr V. K.Srinivas   Vice President  Bharat biotech  taking Corona  vaccine clinical trial

After taking the first do… https://t.co/FoA5P3anyP",2020-07-03 07:36:47,None,,None,Vijayawada,181,71,2230,en
_1278720260640817155,_69034805,No te dejes engañar  es FALSO que alguien pueda gestionar obtener tu constancia de los cursos #CLIMSS  realizar tú… https://t.co/vGxiDhUdPi,2020-07-02 16:00:42,None,,None,México,249,198,588049,es
_1251868990563123200,_31430065,"🔴 @IdiazAyuso: ""Ya hay más de 100 residencias medicalizadas en la Comunidad de Madrid""
Síguelo en DIRECTO 📡… https://t.co/EG8ktzEFeX",2020-04-19 13:43:20,None,,None,Madrid (Spain),11,5,113553,es
_1276712085666365441,_589678035,#IMPORTANTE https://t.co/dkaolWWBYr,2020-06-27 03:00:56,None,,None,La Paz  Bolivia,80,42,66169,und
_1237360653419139072,_35013719,"""El coronavirus es una gripa normal  pero tiene mayor compromiso pulmonar""  Fernando Ruiz  ministro de Salud… https://t.co/VgWmqCqKuJ",2020-03-10 12:52:23,None,,None,Colombia,218,92,8075107,es
_1236827503060189186,_371797057,"""Los síntomas del coronavirus son similares a los de una gripa. El 80% de las personas que contraigan la enfermedad… https://t.co/4mgtjjg0vq",2020-03-09 01:33:50,None,,None,,159,112,1432182,es
_1277273118738915328,_1215628564512628736,Por la pandemia  el mundo está teniendo la peor crisis económica en décadas. El FMI estima que la economía global s… https://t.co/rOGGNDnk8c,2020-06-28 16:10:16,None,,None,,835,360,45626,es
_1253855206057672706,_87325005,"🏴Se aceleró el algoritmo para el Control Total y Vigilancia.🤔
#Corvid19 es el arma biológica que se cree q fue crea… https://t.co/LVySCImXds",2020-04-25 01:15:51,None,,None,Isla de Pascua - Chile,224,248,32000,es
_1274096953450790914,_128372940,O STF determinou que as ações diretas em relação ao covid-19 são de responsabilidade de estados e municípios. Mesmo… https://t.co/UiWEfVj7AZ,2020-06-19 21:49:19,None,,None,Brasília  Brasil,45761,12017,6682947,pt
_1275406949215907841,_355989081,Ministry has taken cognizance of news in media about Ayurvedic medicines developed for #COVID19 treatment by Patanj… https://t.co/aNQvuls1pc,2020-06-23 12:34:47,None,,None,India,6006,1125,5246864,en
_1240414339733114880,_1226281592928206853,"Bergamo  via borgo palazzo. 
Una carovana di mezzi militari per portare 70 vittime del #COVID19 da Bergamo presso i… https://t.co/fcK1vQDADH",2020-03-18 23:06:39,None,,None,Bergamo  Lombardia,139,66,328,it
_1252441490065731584,_1013117986482413568,"#Russian Mil Mi-26 have Guinness World Record ❤️🚁🏅🎖️❤️
that is a Helicopter dropping 226 paratroopers from 6500m.
t… https://t.co/I7bNo1YNi6",2020-04-21 03:38:15,None,,None,India,195,61,16810,en
_1278060910083559424,_15128977,Oigan ¿a alguien le ha llegado esto? ¿Esto es legal o es spam? @MinSaludCol https://t.co/QS9v3T2XyC,2020-06-30 20:20:40,None,,None,,605,35,88819,es
_1278161065868701697,_536814281,"""Todo el mundo ahora quiere una UCI  ESTÁN DE MODA"": Jaime Pumarejo. Fíjate tú. ""Ya estamos viendo la luz""  había d… https://t.co/hP5Bngiou8",2020-07-01 02:58:39,None,,None,,45,23,1893,es
_1273522187320938496,_858120066,"Statements or press releases posted in my name but not appearing on our social networks 
@PanziFoundation
@PanziUSA… https://t.co/XEMTGyqLJZ",2020-06-18 07:45:25,None,,None,République Démocratique Congo,79,29,174775,en
_1271556968277250051,_1255219519959769091,Pues así las cosas en los hospitales mientras que el #CacasObrador dice; anímense a salir  actos criminales. https://t.co/s4lNZlxrOX,2020-06-12 21:36:20,None,,None,,658,672,5841,es
_1271623291342553090,_171650796,Me dicen que es la sala de urgencias del IMSS en Ciudad Obregón  otros que en Culiacán  ahorita puede ser la sala d… https://t.co/SdkzF6lsjH,2020-06-13 01:59:52,None,,None,,13,3,1644,es
_1274561009328336896,_852756791926468608,THIS is SO dead on!!  👏🏻👏🏻👏🏻👏🏻@serenawilliams https://t.co/sxmQI4WNYN,2020-06-21 04:33:19,None,,None,Holladay  UT,12847,3637,278,en
_1272532407539896323,_125944392,VIDEO: Rescue workers scrambled to #Lahore's Services Hospital after a #fire broke out in the emergency ward on Sat… https://t.co/edJborc2yA,2020-06-15 14:12:23,None,,None,Pakistan,3,2,999219,en
_1272247214732165122,_271393276,A day before yesterday fire erupted in the operation theatre of the multi-storey emergency ward building of the Ser… https://t.co/e7sqd9buVA,2020-06-14 19:19:07,None,,None,Lahore  Pakistan,46,24,58524,en
_1272242686360195076,_271393276,This happened at Services Hospital Lahore due to short circuit in the surgical emergency OT. Please cross check eve… https://t.co/RrwwdtIuKU,2020-06-14 19:01:08,None,,None,Lahore  Pakistan,19,6,58524,en
_1276754056929660928,_67553536,Thanks to @mybmcWardPN @mybmc for conducting the screening in our society at Omkar Alta Monte Malad east. Kudos to… https://t.co/l8ccjPYP9i,2020-06-27 05:47:42,None,,None,Mumbai  India,10,1,317,en
_1277882872305573889,_717504391868203010,@iAshwiin @tejkaran @priyal @anish_kohli Hi this is a fake news. I stay in Omkar Altamonte. This was a proactive ch… https://t.co/dfmlaFr5RB,2020-06-30 08:33:13,None,,None,Mumbai  India,4,1,98,en
_1277920881277165568,_1200214398,This image from Omkar Alta Monte  Malad (E) making rounds on social media claims that 169 residents have tested pos… https://t.co/4lRTVmJfV7,2020-06-30 11:04:15,None,,None,Mumbai  India,1249,383,353274,en
_1275734802956599296,_1154278116593811456,There is One Rumor circulating on Whatsapp linking our company Livealth Biopharma Pvt Ltd marketing product similar… https://t.co/1QWfRcSpEp,2020-06-24 10:17:33,None,,None,Rupa Solitaire  mahape,2,1,13,en
_1277911575479963649,_355989081,We never told the medicine (coronil) can cure or control corona  we said that we had made medicines and used them i… https://t.co/ciRYNCX11N,2020-06-30 10:27:16,None,,None,India,8556,1397,5246864,en
_1275342291234770944,_708148004797030401,"#आयुर्वेदविजय_कोरोनिल_श्वासारि
In case you missed today's launch of the first evidence-based ayurvedic medicine for… https://t.co/ymVhXvTbcy",2020-06-23 08:17:51,None,,None,Haridwar  India,457,298,75178,en
_1275279384698482688,_1478946613,"#आयुर्वेदविजय_कोरोनिल_श्वासारि
#कोरोना_से_जंग की दिशा-दशा बदल जाएगी
दुनिया में जिंदगी से डर की परछाई हट जाएगी.!
Par… https://t.co/uTsSjLBqwC",2020-06-23 04:07:53,None,,None,New Delhi  India,523,425,14319,und
_1252848243219685383,_7589572,"Tomorrow  @UniofOxford will start testing a #coronavirus vaccine on humans.

Dr Andrew Preston is an infectious dis… https://t.co/NErrHWqinn",2020-04-22 06:34:32,None,,None,Salford  United Kingdom,29,14,677702,en
_1273205702182436864,_874599220409491456,"#Tempranísimo 

Habla el Dr. Carlos Morínigo  coordinador de aislamiento del Ineram  sobre tratamiento a pacientes… https://t.co/k0PVXdDcET",2020-06-17 10:47:49,None,,None,Asunción  Paraguay,2,2,57333,es
_1275730062139064324,_363585946,".@moayush के विवाद की पूर्णाहुति!
The resolution of AYUSH controversy  finally! @yogrishiramdev https://t.co/TkZGkghWiQ",2020-06-24 09:58:43,None,Roorkee,None,Haridwar,34074,9139,212878,und
_1276266636694163458,_481778007,Felicito a @CamaraElectoral por su necesaria  precisa y oportuna acordada extraordinaria 33/2020  en la cual adopta… https://t.co/zPERsYemdW,2020-06-25 21:30:52,None,,None,Las Condes  Chile,26,9,17575,es
_1276269135236866048,_481778007,Nadie q haya leído la oportuna y precisa acordada ext 33/2020 d la @CamaraElectoral puede d buena fe afirmar q la m… https://t.co/1QBkGtRKUB,2020-06-25 21:40:48,None,,None,Las Condes  Chile,23,6,17575,es
_1275918043521130496,_23629638,La Cámara Electoral no dijo eso en absoluto. Nunca dijo que no se va a cumplir el cronograma  sino qué hay que toma… https://t.co/XbY8osDyfq,2020-06-24 22:25:41,None,,None,,32,9,5652,es
_1300507278945202182,_1207161324205150210,"We are celebrating African traditional medicine.
▶️pharmacy and medical students can register for a course 
     in… https://t.co/uexT9KS4Rz",2020-08-31 18:54:32,None,,None,Dar es Salaam  Tanzania,4,1,3206,en
_1272714839140569088,_3128208109,@LupitaJuarezH ¡Amable atención!  NO hay alertas emitidas por la OMS con respecto al virus Nipah y esta es una noti… https://t.co/KWDIafL54B,2020-06-16 02:17:18,None,,None,A. Musset 325  Polanco  CDMX.,380,272,11839,es
_1277609184482164736,_280452543,Suicide figures are up 200% since lockdown. Could 2 friends please copy and re-post this tweet? We’re trying to dem… https://t.co/ENNZ9JHAMN,2020-06-29 14:25:41,None,,None,Essex  UK,2777,2029,994095,en
_1243616987856633856,_71016845,🙏  @LaTourEiffel leur dit MERCI ! A partir de ce soir  la Dame de fer s’illumine en hommage à toutes les personnes… https://t.co/HEtrLdR6mg,2020-03-27 19:12:49,None,,None,Paris  France,2077,716,2130308,fr
_1276294100862545921,_593189095,Gente  un láser para tomar la fiebre no mata neuronas  no sean tan boludos  por el amor de Darwin.,2020-06-25 23:20:00,None,,None,,7210,809,97538,es
_1270092739733008389,_2178775035,"additional points:

In these data  it is impt to breakdown truly asymptomatic vs pre-symptomatic vs mildly symptoma… https://t.co/qa59LpDZu6",2020-06-08 20:38:00,None,,None,Geneva  Switzerland,359,141,46160,en
_1242470857324273668,_149991703,Junto a @FerEspinozaOk  @gkatopodis y Máximo Kirchner recorrimos anoche el hospital René Favaloro de La Matanza  do… https://t.co/5adl5bI90R,2020-03-24 15:18:31,None,,None,Buenos Aires,32147,6492,2026065,es
_1277425505340477441,_589678035,"#IMPORTANTE

Comunicado documentado sobre el Dióxido de Cloro

Descarga el comunicado completo en:… https://t.co/I28Ni2ZG5H",2020-06-29 02:15:48,None,,None,La Paz  Bolivia,61,42,66170,es
_1275409730517602304,_355989081,Ministry has taken cognizance of news in media about Ayurvedic medicines developed for #COVID19 treatment by Patanj… https://t.co/QruJmZQkkn,2020-06-23 12:45:50,None,,None,India,8412,2978,5246864,en
_1275653268203503628,_355989081,It's a good thing that Baba Ramdev has given a new medicine to the country but as per rule it has to come to AYUSH… https://t.co/3gLAsOWTlI,2020-06-24 04:53:34,None,,None,India,1662,178,5246864,en
_1276057805678501893,_2650295678,It is clarified that the @moayush has not removed any doctor or medical officer from duty or service at any time in… https://t.co/nBJpxjAh1n,2020-06-25 07:41:03,None,,None,New Delhi,916,325,217092,en
_1027222566581231617,_14499829,"At the core of any outbreak response is a well-functioning health system.
Kerala  #India  known for its strong… https://t.co/FlLB6mAcvn",2018-08-08 15:58:39,None,,None,Geneva  Switzerland,136,65,9101865,en
_1258370749670346752,_803912469928443904,"Cuidado si recibes esta cadena de whatsapp:
❌ Italia NO ha descubierto la cura del #coronavirus
❌ La causa de la en… https://t.co/dbOozSwlKC",2020-05-07 12:19:00,None,,None,bulo@maldita.es,28,30,287378,es
_1274077977903534080,_2149353319,Al menos “5% de la vacuna de la gripe podría estar infectada con el coronavirus (covid 19)” https://t.co/2TgRoRFsYN https://t.co/pkvIb9nEw1,2020-06-19 20:33:55,None,,None,España,2,4,6097,es
_1273333188195221506,_1606761944,El audio que corre por las redes...es mío. Lo que no lo es  son las imágenes y textos que lo acompañan!!! Opinar aú… https://t.co/LXEP1Clvyb,2020-06-17 19:14:24,None,,None,,13,1,179,es
_1265711629632749572,_71048855,Today  we are holding funeral processions all over #Florida in memory of the lives lost due to #COVID19  and to… https://t.co/Rwk6pwc1kt,2020-05-27 18:29:02,None,,None,Florida  USA,0,1,7454,en
_1265730480172937216,_71048855,"2 233 Floridians have died
50 127 have COVID-19
2 108 152 are unemployed 

No matter how much @GovRonDeSantis and… https://t.co/x4yRq9dEjj",2020-05-27 19:43:57,None,,None,Florida  USA,4,6,7454,en
_1264693872342568962,_455831037,A 242 asciende el total histórico de COVID-19 en Risaralda; ya que  tras procesarse 154 muestras una salió positiva… https://t.co/SE7lEbzfSm,2020-05-24 23:04:50,None,,None,Risaralda  Colombia,18,7,30642,es
_1275406422675615744,_1006227561897185280,पुण्यात आज डेक्कन परिसरात कोरोना संसर्गाच्या पार्श्वभूमीवर मॉक ड्रिल करण्यात आले होते. सर्व यंत्रणांची सतर्कता तपास… https://t.co/6RRuClRzjd,2020-06-23 12:32:41,None,,None,Pune  India,1021,261,49560,mr
_539914412401123328,_2458567464,Proud of @NIH team &amp; leadership of @NIHDirector &amp; Dr. Fauci on promising results from early clinical trials of #ebola vaccine candidate.,2014-12-02 22:50:01,None,,None,Washington  D.C.,10,9,167986,en
_539901552937664513,_15134240,Welcome back to America's lab @BarackObama w/@SecBurwell &amp; @NIHDirector at #NIH where we help ppl live longer lives http://t.co/8pvfZV8mVC,2014-12-02 21:58:55,None,,None,Bethesda  Maryland  USA,15,14,1338858,en
_1243625550687678467,_71016845,#RestezChezVous #StayHome : @LaTourEiffel le rappelle  respecter le confinement  c’est sauver des vies. MERCI à tou… https://t.co/27NQx22tev,2020-03-27 19:46:51,None,,None,Paris  France,204,91,2130308,fr
_1272985282904801286,_128372940,"- Ao contrário do que divulgou a mídia brasileira  a retirada do status de ""uso emergencial hospitalar"" pela FDA na… https://t.co/LQ1Js5kSyh",2020-06-16 20:11:57,None,,None,Brasília  Brasil,47603,11983,6682946,pt
_1230060677588451328,_27013292,"""We stand together to strongly condemn conspiracy theories suggesting that COVID-19 does not have a natural origin""… https://t.co/RGh7Q94Qa0",2020-02-19 09:24:53,None,,None,London  New York  Beijing,486,368,632731,en
_1276415053764399106,_1275152852185427968,الامارات امس  تعلن أنها سيطرت على وباء كورونا في جميع الامارات https://t.co/1xeHOvn9bY,2020-06-26 07:20:38,None,,None,لبنان,1,0,98,ar
_1278247695296200704,_4836245031,"ماكو دوله بالعالم سيطرت تماما علي وباء كورونا رغم الجهد المبذول 
 أبو ظبي للأن معزوله عن باقي الإمارات تطلع منها عا… https://t.co/hWqQf7QmoI",2020-07-01 08:42:53,None,,None,زُحل ,1,0,932,ar
_1243628309541457924,_408345314,سكان البنايات السكنية في العاصمة الحبيبة أبوظبي يرددون النشيد الوطني أثناء مرور سيارات التعقيم وسيارات الشرطة المشا… https://t.co/aQY1WCEfsp,2020-03-27 19:57:49,None,,None,الإمارات,86,26,395009,ar
_1284432098867195905,_2929311007,"مستجدات الحالات المرتبطة بفيروس #كورونا_المستجد في دولة #الإمارات ليوم السبت 18 يوليو 2020:

إجراء أكثر من 46 ألف ف… https://t.co/eQneQ7aToQ",2020-07-18 10:17:30,None,,None,United Arab Emirates,86,33,212373,ar
_1263195773451239426,_19740592,An exclusive interview with Rep. Alexandria Ocasio-Cortez @AOC. Her take on the pandemic’s impact on African-Americ… https://t.co/S3mBPci8Y2,2020-05-20 19:51:56,None,,None,New York  USA,1154,205,1177244,en
_1263205354453729280,_19740592,Rep. Alexandria Ocasio-Cortez on whether or not enough has been done to help protect essential workers - those most… https://t.co/v5SkZK6SwF,2020-05-20 20:30:00,None,,None,New York  USA,1627,346,1177244,en
_1263249922243133442,_18950931,.@aoc tells me @nightline toinght that  essential workers 'keep the lights on in our society'  but historically hav… https://t.co/1YvA7H8Yvt,2020-05-20 23:27:06,None,,None,NYC (retweets not endorsement),3926,689,52891,en
_1263277224951721986,_14335586,.@AOC: The great irony of essential workers is that they have typically been underpaid  under-recognized and under-… https://t.co/Z5UoQpc7aD,2020-05-21 01:15:35,None,,None,Washington  DC,6209,1543,435322,en
_1261741001275846658,_1070375327740899333,Aujourd hui  une haie d'honneur ou pas pour Sophie Wilmes (1ère ministre Belge) à l'hôpital St Pierre à #Bruxelles… https://t.co/6zCJM1rVjO,2020-05-16 19:31:11,None,,None,Marseille  France,8485,4041,22907,fr
_1261717648943058944,_469556741,- Les soignants de l'hôpital Saint Pierre tournent le dos à Sophie Wilmès  première ministre Belge  lors de sa visi… https://t.co/aloNAfTwbx,2020-05-16 17:58:23,None,,None,Bruxelles  Belgique,636,307,218,fr
_1271549221645299712,_149991703,Por razones de seguridad sanitaria hemos decidido suspender nuestra visita a Catamarca. Les envío a los catamarqueñ… https://t.co/tHoaggo1BS,2020-06-12 21:05:33,None,,None,Buenos Aires,15111,2014,2026065,es
_1183528094700838912,_1578961946,"El 19 en el Obelisco ""Marcha por la Libertad"" #SiSePuede 🇦🇷 https://t.co/0DpQrxb1NK",2019-10-13 23:41:01,None,,None,Cuenta Oficial - Argentina,5817,2020,1233989,es
_1273789525957980160,_154184640,Están haciendo circular un video de @elisacarrio convocando a movilizarse al Obelisco. No es actual  es de hace un… https://t.co/M3mSVusa8Y,2020-06-19 01:27:43,None,,None,Ciudad de Buenos Aires,2418,1143,36093,es
_1243896251344699392,_3233509898,Fake news peddlers have concocted a statement  purportedly issued by me  saying FG will pay N30 000 to each Nigeria… https://t.co/sCoPzhmd0s,2020-03-28 13:42:31,None,,None,Abuja,1454,465,183688,en
_1272614255502778375,_1727627984,https://t.co/4Ikx3aTsrK,2020-06-15 19:37:37,None,,None,Abuja  Nigeria,13,7,110148,und
_1275899703700291584,_25132061,We're seeing some social media posts in which people are under the impression that wearing a mask and carrying conc… https://t.co/VV8wP8YcMM,2020-06-24 21:12:49,None,,None,Utah,137,53,30619,en
_1269550990279102465,_990761677,"#FakeNewsAlert: #ThyrocareLab has not been sealed. 

If you've received any such forward along with this news repor… https://t.co/nXD5h1w4Ld",2020-06-07 08:45:17,None,,None,Mumbai  India,64,29,406657,en
_1269582361353572357,_138635802,"!! Fake News Alert !! Rumours being spread that Thyrocare is sealed. 
We reported 1 881 COVID samples on 6.6.2020.… https://t.co/qyJoa2MMi8",2020-06-07 10:49:57,None,,None,Mumbai  India,38,24,5340,en
_1271078672150048772,_1200214398,Sir  this is not a video from NSCI nor is any badminton court being used for COVID facility there. Please check the… https://t.co/MefIqxSpNj,2020-06-11 13:55:45,None,,None,Mumbai  India,669,141,353274,en
_1271085646912737280,_1200214398,"Fact of the video for your reference sir. It’s a video from Tripura 

https://t.co/OIF6EV8V0m https://t.co/psdSnkAxGr",2020-06-11 14:23:28,None,,None,Mumbai  India,1032,223,353274,en
_1268490592876662784,_725003596811620353,For providing treatment to #COVID19 patients  TIDC &amp; West Tripura Dist Admn have set up COVID Care Centre in missio… https://t.co/k5xcrb7ui5,2020-06-04 10:31:39,None,,None,Tripura,776,199,172315,en
_1273367228990316545,_116519514,Amigos  comunico que fui diagnosticada com a COVID-19. Depois de crises de tosse  febre e falta de ar fui internada… https://t.co/AfTpSUN2AH,2020-06-17 21:29:40,None,,None,Sao Paulo  Brazil,17047,755,346802,pt
_1251665592492457992,_1240771852395413504,"Been invited to a BBQ? Now is not the time.

It’s best to stay at home and get creative with how you catch up with… https://t.co/MAunFtdIAn",2020-04-19 00:15:06,None,,None,Canberra  Australia,162,40,39137,en
_1239379304703651840,_2811559122,Official on bird flu: While there is a possibility of a human transmission  napaka slim ng chance na ma-transmit it… https://t.co/jwQFAf5avR,2020-03-16 02:33:47,None,,None,Philippines,1808,714,1191506,en
_1245004252432543746,_89208583,@FenalcoNacional desmintió categóricamente un audio que está circulando vía WhatsApp y que hace mención a que se pr… https://t.co/BLzdzCz1nE,2020-03-31 15:05:19,None,,None,Bogotá ( Colombia ),47,64,38111,es
_1245137047188377600,_312887235,Evita compartir audios y videos que circulan por redes sociales. Ten en cuenta que el Gobierno actualiza diariament… https://t.co/jGwY6JOL6s,2020-03-31 23:53:00,None,,None,Colombia,79,46,1328917,es
_1246651168631205888,_77653794,#FacebookLive Dependiendo del comportamiento de la curva epidemiológica  la próxima semana informaremos si cuarente… https://t.co/ac1SBgcFQ0,2020-04-05 04:09:34,None,,None,,5901,1931,2170906,es
_1250292126643941376,_50393960,Halting funding for the World Health Organization during a world health crisis is as dangerous as it sounds. Their… https://t.co/T8diWsSPJg,2020-04-15 05:17:26,None,,None,Seattle  WA,371022,93039,53945309,en
_1237776967526764544,_14499829,"""WHO has been assessing this outbreak around the clock and we are deeply concerned both by the alarming levels of s… https://t.co/wVOG849Aqv",2020-03-11 16:26:40,None,,None,Geneva  Switzerland,3055,2095,9101867,en
_1262820117680918529,_20402945,Meet Ian Haydon  a volunteer in Moderna’s coronavirus vaccine trial. “This seemed like an obvious way I could step… https://t.co/XKSyMp9n5X,2020-05-19 18:59:12,None,,None,Englewood Cliffs  NJ,19,5,4014662,en
_1265084253357907969,_227837742,Ian Haydon  who is participating in a vaccine trial for coronavirus  says he feels “totally normal” after taking bo… https://t.co/6KVqUx18c2,2020-05-26 00:56:04,None,,None,New York  NY,216,66,1689539,en
_1272875091471282177,_989423077,"Le #mascherine solo agli schiavi

#VillaPamphilj https://t.co/mcfTVFBmXf",2020-06-16 12:54:05,None,,None,Bologna ,1661,641,10228,it
_1271122718432378880,_30871522,"""Bruselas confirma; ""La tecnología 5G es perjudicial para la Salud Humana y el Medio Ambiente"" | El Consejo de la U… https://t.co/ju11fHyw9I",2020-06-11 16:50:47,None,,None,,14,15,39597,es
_1272419282308067328,_2695241174,The news reports attributing this study to ICMR are  misleading. This refers to a non peer reviewed modelling  not… https://t.co/iKMaBZlb1K,2020-06-15 06:42:51,None,,None,New Delhi,5671,2361,209930,en
_1271831251020898305,_719906109369294848,🔺️🔻 Felicitaciones al grupo Tn &amp; Platex por su trabajo en el desarrollo de la industria textil de la provincia. https://t.co/ydnGbz4KJ5,2020-06-13 15:46:14,None,,None,La Rioja  Argentina,45,8,2448,es
_1271741800013877248,_485586578,Pioggia di critiche e di prese in giro sul Fatto Quotidiano perché ha ottenuto un prestito di 2 milioni e mezzo gar… https://t.co/RLgvlgBVzJ,2020-06-13 09:50:47,None,,None,Milano,3163,462,492034,it
_1275815218317230081,_851415276,"@DrEricBall 💯 my friend 😷🙌🏼

And that’s with nail polish on as well!! https://t.co/RA99bFCsOV",2020-06-24 15:37:06,None,,None,Cincinnati  OH,1834,152,12277,en
_1277765139731709952,_807337182,I made a discovery (and yes you can try this at home) https://t.co/24SsN7I82c,2020-06-30 00:45:23,None,,None,Murray  UT,1562,390,46787,en
_1245044904910368768,_3039678351,Últimamente he visto repetido por Twitter el mismo tuit sobre pH y coronavirus. Supuestamente  los alimentos alcali… https://t.co/wxRqJHVErg,2020-03-31 17:46:51,None,,None,Планета Земля,448,304,369,es
_1240290920676941824,_1176019665572659200,"This is to inform us all that the pH for corona virus varies from 5.5 to 8.5.

*RESEARCH: JOURNAL OF VIROLOGY  APRI… https://t.co/SaeRb8DKZ5",2020-03-18 14:56:13,None,Accra,None,Accra  Ghana,0,0,57,en
_1271334220229562368,_1269684289718767616,It's Doctor's prescription of ganga ram hospital  useful for the citizens of India. https://t.co/x32miGdLeB,2020-06-12 06:51:13,None,,None,,0,0,0,en
_1271114974199336960,_747457553940942849,It has been brought to our notice that someone has circulated a fake image and forged the doctor's signature.… https://t.co/1j3Gtx4QpM,2020-06-11 16:20:00,None,,None,New Delhi  India,195,128,1368,en
_1270717539987779594,_77010227,"NSCI badminton court!!! 
Who is keeping a eye on all this or 
Night life is still on ?? 🤔🤔🤔 https://t.co/YsikJmC9DJ",2020-06-10 14:00:44,None,,None,Mumbai  India,642,125,113253,en
_1271404768397676544,_6509832,It has been noticed that an old video of CNN-News18 is being circulated online with a false claim that lockdown wil… https://t.co/QDhgxyH5PT,2020-06-12 11:31:33,None,,None,India,42,36,4568591,en
_1271344218649137152,_2597666894,The lockdown has not been reimposed. CM Uddhav Balasaheb Thackeray has appealed to the people to refrain from crowd… https://t.co/e3OHKXrOPG,2020-06-12 07:30:56,None,,None,Mantralaya  Mumbai,4236,647,2452952,en
_1272223927570321410,_747092540239732736,نائب في البرلمان البرازيلي لم يقتنع بأرقام الحكومةللإصابات بالكورونافقررإقتحام أحدالمستشفيات حيث قالت انه يوجد5000إ… https://t.co/iTAuEBXGRZ,2020-06-14 17:46:35,None,,None,Sydney  New South Wales,28,10,2973,ar
_1272128481552478208,_245901811,"#منقوول  

نائب في البرلمان البرازيلي لم يقتنع بارقام الاصابات بفايروس كورونا التي توردها الحكومة البرازيلية فقرر ا… https://t.co/u4NnERLdQM",2020-06-14 11:27:19,None,,None,,0,1,163,ar
_324666047582048258,_314823597,A Burman Muslim child sucks his dead mother's breast. #Burma Via https://t.co/vHCPCF8Yvb http://t.co/QpM8jBw403,2013-04-17 23:29:52,None,,None,Syria,2,3,5610,en
_1269789285403824128,_229704949,I had verbally terminated my affiliation with the University of Utah over a week ago and formally this past Friday.… https://t.co/bYeBzuWE2N,2020-06-08 00:32:11,None,,None,Florida  USA,34,17,1162,en
_1269805857824522242,_229704949,And the story is not that I am related to Dr Desai by marriage.  That’s old news.  Many people from the Brigham wer… https://t.co/eDnAXcZxjo,2020-06-08 01:38:03,None,,None,Florida  USA,9,8,1162,en
_1088739576687091712,_1050174967298629633,Parabéns para mim. Alguém quer bolo? #ParabensProfHaddad https://t.co/LRo8hNPoI2,2019-01-25 10:05:17,None,,None,Ribeirão Preto  Brasil,1051,102,198264,pt
_1270765111020531718,_163165805,Circulam boatos que o PL 1562/20 autoriza a inviolabilidade do domicílio privado para fiscalizar o uso de máscaras.… https://t.co/V9CwkftDee,2020-06-10 17:09:46,None,,None,Maranhão  Brasil,2,1,1262,pt
_1270286168937181198,_338374550,Is this fake or not till 15 june completely lockdown i see this on internet pls reply me @AmitShah @HMOIndia https://t.co/pyHPEjUS3S,2020-06-09 09:26:38,None,,None,metro car palace ,3,0,6,en
