,title,text,claimDate,reviewDate,claimant,publisher,url,label,poynter,poynter_title
5668,,Coughing sputum and runny nose not symptoms of novel coronavirus,2020-02-22T00:00:00Z,2020-03-02T08:20:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/international-health-advisories-contradict-false-claim-runny-nose-not-coronavirus-symptom,False,1,a runny nose and sputum secretion are not symptoms of novel coronavirus
5669,,Israel discovers vaccine against novel coronavirus,2020-03-02T00:00:00Z,2020-03-06T03:40:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/israeli-scientists-have-not-developed-covid-19-vaccine-they-were-still-working-develop-one-february,Misleading,1,israeli scientists have developed a covid19 vaccine
5670,FALSE: Israeli scientists have not created a COVID-19 vaccine,Isreali scientists created a COVID-19 vaccine in February 2020.,,2020-03-10T00:00:00Z,Viral social media post,Namibia Fact Check,https://namibiafactcheck.org.na/report/false-israeli-scientists-have-not-created-a-covid-19-vaccine/,FALSE: Isreali scientists did not create a COVID-19 vaccine in February 2020.,0,israeli scientists have developed a covid19 vaccine
5671,Data from Israel showed that the Pfizer-BioNTech vaccine reduces ...,"“the Pfizer vaccines, for the elderly, killed during the 5-week vaccination period about 40 times more people than the disease itself would have killed”",2021-02-15T00:00:00Z,2021-02-15T00:00:00Z,Haim Yativ,Health Feedback,https://healthfeedback.org/claimreview/data-from-israel-showed-that-the-pfizer-biontech-vaccine-reduces-the-likelihood-of-dying-from-covid-19-analysis-in-a-forum-post-claiming-the-opposite-is-flawed/,Flawed_Reasoning,0,israeli scientists have developed a covid19 vaccine
5672,"Vaccines Remain Largely Effective Against Delta Variant, Counter to ...","The delta variant of SARS-CoV-2 is “really is not responsive at all, or protected at all by the vaccines.”",2021-07-13T00:00:00Z,,Dr. Peter McCullough,FactCheck.org,https://www.factcheck.org/2021/07/vaccines-remain-largely-effective-against-delta-variant-counter-to-claims-from-fox-news-guest/,False,0,israeli scientists have developed a covid19 vaccine
5673,VERA FILES FACT CHECK: Satire on Pope Francis saying COVID ...,Pope Francis said getting injected with the COVID-19 vaccine is now a requirement to enter heaven,2020-12-02T00:00:00Z,2020-12-06T00:00:00Z,FB page Prophecy News,VERA Files,https://verafiles.org/articles/vera-files-fact-check-satire-pope-francis-saying-covid-19-va,False,0,the pope has covid19
5674,,Genuine news report says Pope Francis announced coronavirus vaccine is 'required to enter heaven',2020-12-03T00:00:00Z,2020-12-09T05:30:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/image-shows-satirical-article-about-pope-and-covid-19-vaccine,Satire,0,the pope has covid19
5675,,Hand sanitiser is effective against Covid-19.,,2020-03-10T00:00:00Z,,Full Fact,https://fullfact.org/health/coronavirus-hand-sanitiser/,"Hand sanitisers with 60% alcohol content and above are effective against viruses, such as the new coronavirus, but soap and water is the best option.",0,alcohol kills the coronavirus
5676,"Contrary to False Posts, Sanitizer Helpful Against Coronavirus","Hand ""sanitizer will do nothing for the coronavirus.""",2020-03-03T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2020/03/contrary-to-false-posts-sanitizer-helpful-against-coronavirus/,False,0,alcohol kills the coronavirus
5677,"If alcohol kills coronavirus, it will be party time for many. But is it true?",Alcohol Kills Coronavirus,,2020-04-30T00:00:00Z,Steve Lock,THIP Media,https://www.thip.media/health-news-fact-check/if-alcohol-kills-coronavirus-it-will-be-party-time-for-many-but-is-it-true/4508/,Half True,0,alcohol kills the coronavirus
5678,Does Drinking Alcohol Prevent Coronavirus?,People who drink alcohol will not be infected by the Coronavirus,2020-02-19T13:15:40Z,2020-02-19T13:15:40Z,Hindi newspaper Saamna,BOOM Live,https://www.boomlive.in/health/does-drinking-alcohol-prevent-coronavirus-6935,Misleading,0,alcohol kills the coronavirus
5679,Fact Check: Post claiming alcohol kills coronavirus is fake - Vishvas ...,Alcohol kills coronavirus,2020-03-02T13:28:28Z,2020-03-02T13:28:28Z,FB user: Steve Lock,,https://www.vishvasnews.com/english/health/fact-check-post-claiming-alcohol-kills-coronavirus-is-fake/,False,1,alcohol kills the coronavirus
5680,"Contrary to False Posts, Sanitizer Helpful Against Coronavirus","Hand ""sanitizer will do nothing for the coronavirus.""",2020-03-03T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2020/03/contrary-to-false-posts-sanitizer-helpful-against-coronavirus/,False,0,post says sanitizer will do nothing for the coronavirus
5681,Lou Dobbs says United States 'screening fewer people' for ...,"The United States is “actually screening fewer people (for the coronavirus than other countries) because we don't have appropriate testing.""",2020-03-02T00:00:00Z,,Lou Dobbs,PolitiFact,https://www.politifact.com/factchecks/2020/mar/04/lou-dobbs/lou-dobbs-says-united-states-screening-fewer-peopl/,Mostly True,1,the united states is actually screening fewer people for the coronavirus than other countries because we dont have appropriate testing
5682,"No, a Brownsville, Texas hospital isn't treating two coronavirus patients","Two patients at Valley Regional Medical Center in Brownsville, Texas, “are being looked at” for possible coronavirus infections.",2020-03-02T00:00:00Z,,Viral image,PolitiFact,https://www.politifact.com/factchecks/2020/mar/03/viral-image/no-brownsville-texas-hospital-isnt-treating-two-co/,False,1,post says two patients at valley regional medical center in brownsville texas are being looked at for possible coronavirus infections
5683,Lindsey Graham quote on Trump knowing more about viruses than ...,Quotes Sen. Lindsey Graham as saying President Trump “probably knows more about medicine and specifically viruses than any of the so-called scientists at the NIH and CDC.”,2020-03-02T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/05/facebook-posts/lindsey-graham-quote-trump-knowing-more-about-viru/,Pants on Fire,1,us senator lindsey graham says president trump probably knows more about medicine and specifically viruses than any of the socalled scientists at the nih and cdc
5684,No evidence that coronavirus was faked to cover up '5G Syndrome',“Coronavirus Hoax: Fake Virus Pandemic Fabricated to Cover-Up Global Outbreak of 5G Syndrome.”,2020-03-02T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/09/facebook-posts/no-evidence-coronavirus-was-faked-cover-5g-syndrom/,False,1,coronavirus hoax fake virus pandemic fabricated to coverup global outbreak of 5g syndrome
5685,"Face masks can filter small airborne particles, including respiratory ...",Science debunks the use of face masks to stop viruses like COVID-19,2021-08-14T00:00:00Z,2021-04-25T00:00:00Z,"Byram Bridle, Liz Wheeler",Health Feedback,https://healthfeedback.org/claimreview/face-masks-can-filter-small-airborne-particles-including-respiratory-droplets-and-are-effective-at-reducing-the-spread-of-covid-19/,Incorrect,0,facemasks prevent coronavirus infection
5686,Scientific evidence supports the use of face masks to reduce COVID ...,Scientific evidence doesn’t support the wearing of face masks; “why do you care if I don't wear a mask? Doesn't your mask protect you?”,2021-04-06T00:00:00Z,2021-04-06T00:00:00Z,Dennis Prager,Health Feedback,https://healthfeedback.org/claimreview/scientific-evidence-supports-wearing-a-face-mask-to-reduce-covid-19-spread-mainly-by-preventing-infectious-liquid-particles-from-reaching-other-people/,Inaccurate,0,facemasks prevent coronavirus infection
5687,Misinformation About Face Masks,"“It’s not healthy for these students to be sitting there all day, 6-year-old kids in kindergarten covered in masks.""",2021-07-28T00:00:00Z,,Gov. Ron DeSantis,FactCheck.org,https://www.factcheck.org/2021/08/scicheck-misinformation-about-face-masks/,No Evidence,0,facemasks prevent coronavirus infection
5688,Fact check: CDC study links mask mandates to slowing COVID-19 ...,CDC study found that face masks have a negligible effect on the spread of COVID-19,2021-03-07T00:00:00Z,2021-03-12T21:04:11Z,One America News Network,USA Today,https://www.usatoday.com/story/news/factcheck/2021/03/12/fact-check-cdc-study-links-mask-mandates-slowed-covid-infections/6938262002/,False,0,facemasks prevent coronavirus infection
5689,Fauci's emails don't support viral claims on masks ...,"Fauci’s emails prove he knew that masks don’t work against the spread of COVID-19, that hydroxychloroquine is effective against COVID-19, and that the virus is likely engineered, and he lied about these things to the public",2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,Social media users,Health Feedback,https://healthfeedback.org/claimreview/faucis-emails-dont-support-viral-claims-on-masks-hydroxychloroquine-and-virus-engineering/,Inaccurate,0,facemasks prevent coronavirus infection
5690,"FactCheck: Yes, masks, including cloth masks, can help prevent ...",Face masks do not work against Covid-19 and the value of 'dirty or contaminated cloth masks' hasn't been studied,2020-12-28T00:00:00Z,2021-01-15T00:00:00Z,Social media users; Dr Liz O'Brien,TheJournal.ie,https://www.thejournal.ie/factcheck-debunk-cloth-masks-5325916-Jan2021/,False,0,facemasks prevent coronavirus infection
5691,"Wearing face masks helps reduce the spread of COVID-19, but it ...",“Mask mandates do nothing to stop [the spread of] COVID[-19]”; There is “overwhelming scientific evidence” that masks do not work,2020-10-29T00:00:00Z,2020-10-29T00:00:00Z,Yinon Weiss,Health Feedback,https://healthfeedback.org/claimreview/wearing-face-masks-helps-reduce-the-spread-of-covid-19-but-it-only-confers-partial-protection-and-should-be-combined-with-additional-public-health-measures/,Inaccurate,0,facemasks prevent coronavirus infection
5692,,FFP3 respirators provide 99% protection against Covid-19.,,2020-07-30T00:00:00Z,,Full Fact,https://fullfact.org/health/evidence-shows-masks-do-offer-protection-covid-19/,FFP3 respirators will filter out 99% of particles and are recommended as personal protective equipment for people working with Covid-19 patients.,0,facemasks prevent coronavirus infection
5693,,Surgical masks offer no protection against Covid-19 and are “no good”.,,2020-07-30T00:00:00Z,,Full Fact,https://fullfact.org/health/evidence-shows-masks-do-offer-protection-covid-19/,"While surgical masks won’t remove the chance of contracting Covid-19, there is evidence which suggests they reduce the chance of infection, the severity of infection and the spread of the disease.",0,facemasks prevent coronavirus infection
5694,Meme Misconstrues Efficacy of Face Masks in Spread of COVID-19,"""Why are yall wearing a mask? Even the box is saying it doesn't protect against covid19.""",2020-07-05T00:00:00Z,,Viral meme,FactCheck.org,https://www.factcheck.org/2020/07/meme-misconstrues-efficacy-of-face-masks-in-spread-of-covid-19/,Distorts the Facts,0,facemasks prevent coronavirus infection
5695,Fact Check: Greg Evensen's 'Heads Up Oklahoma' Posted By ...,Johnnie,2020-05-15T20:35:46Z,2020-05-15T20:35:46Z,facebook.com,Lead Stories,https://leadstories.com/hoax-alert/2020/05/fact-check-johnnie-people-need-to-listenand-be-safe.html,2009 Video,1,oklahoma police planning to set up roadblocks to enforce a mandatory covid19 vaccination law and slap microchipped bracelets on people
5696,Doctored video used to show China is killing COVID-19 patients,China is killing COVID-19 patients.,2021-02-13T00:00:00Z,2020-02-18T00:00:00Z,Bollywood actress’ sister and manager,Health Analytics Asia,https://www.ha-asia.com/doctored-video-used-to-show-china-is-killing-covid-19-patients/,"It was a tailored video, a combination of three different videos was intended to provoke negative effects, verified by different sources.",0,police in china have killed 25000 covid19 patients so far
5697,,Volcanic ash can kill the novel coronavirus,2020-02-29T00:00:00Z,2020-03-10T10:00:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/world-health-organization-refutes-misleading-claim-volcanic-ash-can-kill-coronavirus,Misleading,1,volcanic ash can kill the coronavirus
5698,Fact Check: Doctors Do NOT Recommend Carbon Filter Face Masks ...,Carbon Filter Face Masks Prevent Coronavirus Spread,2020-02-29T21:03:36Z,2020-02-29T21:03:36Z,facebook.com,Lead Stories,https://leadstories.com/hoax-alert/2020/02/Fact-Check-Doctors-Do-Not-Recommend-Carbon-Filter-Face-Masks-To-Prevent-Coronavirus-Spread.html,False,0,doctors recommend carbon filter face masks to prevent coronavirus spread
5699,False video says Pope Francis has coronavirus,Says the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus.,2020-02-29T00:00:00Z,,YouTube videos,PolitiFact,https://www.politifact.com/factchecks/2020/mar/02/youtube-videos/false-video-says-pope-francis-has-coronavirus/,Pants on Fire,0,pope francis is infected with coronavirus
5700,"Fake Coronavirus Cures, Part 2: Garlic Isn't a 'Cure'","""Wuhan’s corona virus can be cured by one bowl of freshly boiled garlic water.""",2020-02-01T00:00:00Z,,Viral meme,FactCheck.org,https://www.factcheck.org/2020/02/fake-coronavirus-cures-part-2-garlic-isnt-a-cure/,False,0,garlic water can treat coronavirus
5701,,Drinking garlic water can cure novel coronavirus,2020-02-01T00:00:00Z,2020-02-05T05:05:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/health-experts-refute-false-claims-drinking-boiled-garlic-water-cures-novel-coronavirus,False,0,garlic water can treat coronavirus
5702,Fact Check: Post claiming garlic water can cure novel coronavirus is ...,Garlic water can cure coronavirus,2020-02-10T13:14:11Z,2020-02-10T13:14:11Z,FB Page: SimleMarNet,,https://www.vishvasnews.com/english/health/fact-check-post-claiming-garlic-water-can-cure-novel-coronavirus-is-fake/,False,0,garlic water can treat coronavirus
5703,Fact Check: Can garlic water cure Coronavirus?,garlic water cure Coronavirus,2020-03-06T04:24:58Z,2020-03-06T04:24:58Z,Social Media Users,Newsmeter,https://newsmeter.in/fact-check-can-garlic-water-cure-coronavirus/,False,0,garlic water can treat coronavirus
5704,Doctored video used to show China is killing COVID-19 patients,China is killing COVID-19 patients.,2021-02-13T00:00:00Z,2020-02-18T00:00:00Z,Bollywood actress’ sister and manager,Health Analytics Asia,https://www.ha-asia.com/doctored-video-used-to-show-china-is-killing-covid-19-patients/,"It was a tailored video, a combination of three different videos was intended to provoke negative effects, verified by different sources.",0,police in china have killed 25000 covid19 patients so far
5705,Blog falsely claims Pope Francis tested positive in a second ...,Says the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,2020-03-03T00:00:00Z,,Bloggers,PolitiFact,https://www.politifact.com/factchecks/2020/mar/05/blog-posting/blog-falsely-claims-pope-francis-tested-positive-s/,False,0,pope francis was diagnosed with coronavirus
5706,Article Falsely Reports on Health of Pope Francis,Pope Francis has tested positive for the novel coronavirus.,2020-02-28T00:00:00Z,,Facebook posts,FactCheck.org,https://www.factcheck.org/2020/03/article-falsely-reports-on-health-of-pope-francis/,False,0,pope francis was diagnosed with coronavirus
5707,False video says Pope Francis has coronavirus,Says the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus.,2020-02-29T00:00:00Z,,YouTube videos,PolitiFact,https://www.politifact.com/factchecks/2020/mar/02/youtube-videos/false-video-says-pope-francis-has-coronavirus/,Pants on Fire,0,the vatican confirmed that pope francis and two aides tested positive for coronavirus
5708,Fact Check: Pope Francis is down with a common cold and not ...,Pope Francis contacted coronavirus,2020-03-02T00:00:00Z,2020-03-06T00:00:00Z,Facebook users,India Today,https://www.indiatoday.in/fact-check/story/fact-check-pope-francis-is-down-with-a-common-cold-and-not-coronavirus-1653196-2020-03-06,Mostly false,0,the vatican confirmed that pope francis and two aides tested positive for coronavirus
5709,Blog falsely claims Pope Francis tested positive in a second ...,Says the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,2020-03-03T00:00:00Z,,Bloggers,PolitiFact,https://www.politifact.com/factchecks/2020/mar/05/blog-posting/blog-falsely-claims-pope-francis-tested-positive-s/,False,0,the vatican confirmed that pope francis and two aides tested positive for coronavirus
5710,,This report says Pope Francis tested positive for novel coronavirus,2020-02-26T00:00:00Z,2020-03-06T08:25:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/report-not-genuine-news-site-vatican-said-pope-was-suffering-cold,False,0,the vatican confirmed that pope francis and two aides tested positive for coronavirus
5711,Article Falsely Reports on Health of Pope Francis,Pope Francis has tested positive for the novel coronavirus.,2020-02-28T00:00:00Z,,Facebook posts,FactCheck.org,https://www.factcheck.org/2020/03/article-falsely-reports-on-health-of-pope-francis/,False,0,the vatican confirmed that pope francis and two aides tested positive for coronavirus
5712,Fact Check: Vatican Did NOT Confirm Pope Francis And Two Aides ...,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,2020-03-01T13:26:50Z,2020-03-01T13:26:50Z,mcmnt.com,Lead Stories,https://leadstories.com/hoax-alert/2020/03/fact-check-vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus---mcm.html,False,0,the vatican confirmed that pope francis and two aides tested positive for coronavirus
5713,"No, the coronavirus disease was not used as a weapon in a robbery",“Corona virus: Florida man arrested for robbery using cough as a weapon.”,2020-02-26T00:00:00Z,,Facebook post,PolitiFact,https://www.politifact.com/factchecks/2020/feb/28/facebook-posts/no-coronavirus-disease-was-not-used-weapon-robbery/,Pants on Fire,0,florida man is arrested for robbery using cough as a weapon
5714,Florida man arrested for robbery using cough as a weapon? It's a ...,"A screenshot of a media report is doing rounds claiming that a man was arrested after he threatened to spread coronavirus disease by coughing. The headline reads, ""Coronavirus: Florida man arrested for robbery using cough as a weapon.""",2020-02-23T00:00:00Z,2020-02-29T00:00:00Z,,Newsmobile,https://newsmobile.in/articles/2020/02/29/florida-man-arrested-for-robbery-using-cough-as-a-weapon-its-a-satire/,"Further investigation led us to a website called Break Your Own News, which was used to produce the above graphic. This proves that the above post is a Satire and should not be taken a piece of true news.",0,florida man is arrested for robbery using cough as a weapon
5715,Fact Check: Florida Man NOT Arrested For Robbery Using Cough ...,Florida man arrested for robbery using cough as a weapon,2020-02-28T12:02:55Z,2020-02-28T12:02:55Z,dankingnews.com,Lead Stories,https://leadstories.com/hoax-alert/2020/02/fact-check-florida-man-not-arrested-for-using-cough-as-a-weapon.html,False,0,florida man is arrested for robbery using cough as a weapon
5716,FACT CHECK: Did A Florida Robber Use A Cough 'As A Weapon ...,"claims that a man was arrested for robbery after ""using cough as a weapon.""",2020-03-04T00:00:00Z,2020-03-17T14:21:50Z,Viral image,Check Your Fact,http://checkyourfact.com/2020/03/17/fact-check-florida-robber-cough-weapon-coronavirus/,False,0,florida man is arrested for robbery using cough as a weapon
5717,"No, the CDC isn't recommending men shave their beards to protect ...",Says the CDC recommends men shave their beards to protect against coronavirus.,2020-02-26T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/feb/27/facebook-posts/no-cdc-isnt-recommending-men-shave-their-beard-pro/,False,0,cdc recommends men shave their beards to be protected against the new coronavirus
5718,Fact Check: CDC Did NOT Recommend Men Shave Their Beards ...,CDC recommends men shave their beards to protect against coronavirus,2020-02-29T16:41:33Z,2020-02-29T16:41:33Z,fox40.com,Lead Stories,https://leadstories.com/hoax-alert/2020/02/fact-check-cdc-did-not-recommend-men-shave-their-beards-to-protect-against-coronavirus.html,False,0,cdc recommends men shave their beards to be protected against the new coronavirus
5719,False video says Pope Francis has coronavirus,Says the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus.,2020-02-29T00:00:00Z,,YouTube videos,PolitiFact,https://www.politifact.com/factchecks/2020/mar/02/youtube-videos/false-video-says-pope-francis-has-coronavirus/,Pants on Fire,1,a video says the vatican confirmed pope francis and two aides tested positive for coronavirus
5720,Blog falsely claims Pope Francis tested positive in a second ...,Says the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,2020-03-03T00:00:00Z,,Bloggers,PolitiFact,https://www.politifact.com/factchecks/2020/mar/05/blog-posting/blog-falsely-claims-pope-francis-tested-positive-s/,False,0,a video says the vatican confirmed pope francis and two aides tested positive for coronavirus
5721,No connection between the US national elections and international ...,“Every election year has a disease” ... SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.,2020-02-28T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/11/facebook-posts/no-connection-between-us-national-elections-and-in/,False,1,every election year has a disease  sars in 2004 avian flu in 2008 swine flu in 2010 mers in 2012 ebola in 2014 and 2018 zika in 2016 and the coronavirus in 2020
5722,Viral Posts Falsely Align Viruses to Election Years,"COVID-19 is no worse than other outbreaks that have occurred in “every election year.""",2020-03-09T00:00:00Z,,Facebook posts,FactCheck.org,https://www.factcheck.org/2020/03/viral-posts-falsely-align-viruses-to-election-years/,False,0,every election year has a disease  sars in 2004 avian flu in 2008 swine flu in 2010 mers in 2012 ebola in 2014 and 2018 zika in 2016 and the coronavirus in 2020
5723,"No, poll does not say 38% of Americans won't drink Corona beer ...","""Poll Finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.""",2020-01-28T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/02/facebook-posts/no-poll-does-not-say-38-americans-wont-drink-coron/,False,1,a poll finds 38 of americans say they will not drink corona beer because of the virus
5724,,"Drinking water every 15 minutes prevents novel coronavirus, COVID-19",2020-02-28T00:00:00Z,2020-03-09T06:15:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/health-experts-say-drinking-water-every-15-minutes-does-not-prevent-coronavirus-infection,Misleading,1,doctors in japan advise people to drink water every 15 minutes to prevent an infection
5725,There are no confirmed coronavirus cases in Mississippi and no ...,“The coronavirus has made it to Mississippi and the lady that caught it wasn’t around nobody with it which means it is airborne. That means if the wind blows it your direction you’ll have it also.”,2020-02-28T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/03/facebook-posts/there-are-no-confirmed-coronavirus-cases-mississip/,False,1,the coronavirus has made it to mississippi and the lady that caught it wasnt around anybody with it which means it is airborne if the wind blows it in your direction youll have it also
5726,FactCheck.org Does Vitamin D Protect Against COVID-19?,Reader question: Does Vitamin D Protect Against COVID-19?,2020-06-08T00:00:00Z,,FactCheck.org Readers,FactCheck.org,https://www.factcheck.org/2020/06/does-vitamin-d-protect-against-covid-19/,No Evidence,0,vitamin helps against covid19
5727,,The death rate in Andalucía almost halved between November and December following the introduction of their vitamin D policy.,2021-02-03T00:00:00Z,2021-03-01T00:00:00Z,David Davis,Full Fact,https://fullfact.org/health/vitamin-d-covid-evidence/,"The death rate in Andalucía did drop, but numbers increased again in January. There are also other reasons that may explain the drop in cases in Andalucía, and the difference between Andalucía and the UK case numbers.",0,vitamin helps against covid19
5728,,A study on vitamin D and Covid-19 shows an 80% reduction in need for ICU and a 60% reduction in deaths. The study demonstrates that the clear relationship between vitamin D and Covid mortality is causal.,2021-02-13T00:00:00Z,2021-03-01T00:00:00Z,David Davis,Full Fact,https://fullfact.org/health/vitamin-d-covid-evidence/,"This was a pre print of a study, which has now been removed from the Lancet website, and is being investigated.",0,vitamin helps against covid19
5729,Vitamin D claim for COVID-19 fails to shine light on evidence,A Facebook post claims vitamin D supplements can prevent a COVID-19 infection and reduce severity.,2020-08-14T00:00:00Z,2020-08-21T00:00:00Z,A Facebook page Ross Walter Nutritionist & Naturopath,Australian Associated Press,https://www.aap.com.au/vitamin-d-claim-for-covid-19-fails-to-shine-light-on-evidence/,False - The primary claim of the content is factually inaccurate.,0,vitamin helps against covid19
5730,More evidence needed for the claim that vitamin D supplements ...,“Habitual use of vitamin D supplements was associated with a 34% lower risk of COVID-19 infection”; “This is an observational study so causation cannot be established”,2021-02-04T00:00:00Z,2021-02-04T00:00:00Z,Rhonda Patrick,Health Feedback,https://healthfeedback.org/claimreview/more-evidence-needed-for-the-claim-that-vitamin-d-supplements-reduce-risk-of-covid-19-infection/,Mostly_Accurate,0,vitamin helps against covid19
5731,Coronavirus: it's time to debunk claims that vitamin C could cure it,Vitamin C protects against coronavirus,2020-03-09T00:00:00Z,2020-03-09T00:00:00Z,Andrew W. Saul,The Conversation,https://theconversation.com/coronavirus-its-time-to-debunk-claims-that-vitamin-c-could-cure-it-132803,Unlikely to prevent or cure you,0,vitamin helps against covid19
5732,,"Zinc, tonic water, vitamin C and vitamin D are recommended to fight Covid-19",2020-11-11T00:00:00Z,2020-11-20T19:34:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/scientists-warn-against-over-counter-coronavirus-cures,False,0,vitamin helps against covid19
5733,Dozens of clinical trials ongoing to investigate whether vitamin D ...,“Vitamin D insufficiency [...] may account for the majority of COVID-19 deaths”,2020-11-30T00:00:00Z,2020-11-30T00:00:00Z,Facebook users,Health Feedback,https://healthfeedback.org/claimreview/dozens-of-clinical-trials-ongoing-to-investigate-whether-vitamin-d-prevents-covid-19-no-firm-evidence-yet/,Unsupported,0,vitamin helps against covid19
5734,Do Major Disease Outbreaks Always Coincide With US Election ...,US election years coincide with major disease outbreaks.,2020-03-21T14:28:27Z,2020-03-21T14:28:27Z,Social Media users,BOOM Live,https://www.boomlive.in/world/coronavirus/do-major-disease-outbreaks-always-coincide-with-us-election-years-7311,Misleading,0,election years in the united states coincide with major disease outbreaks
5735,,"If the new coronavirus gets into your mouth, drinking water or other liquids will wash them down through the oesophagus. Once they’re in the stomach, the acid will kill the virus. If you don't drink enough water more regularly, the virus can enter your windpipes and into the lungs.",,2020-03-13T00:00:00Z,,Full Fact,https://fullfact.org/online/coronavirus-water-breath-test-bad-advice/,This is incorrect. Drinking water does not prevent an infection and there have been cases where the virus has survived in the stomach and affected people’s intestines.,0,tips against coronavirus like holding your breath and drinking water
5736,,"To test for the new coronavirus, take a deep breath and hold for more than 10 seconds. If you complete it successfully without coughing, discomfort, stuffiness or tightness it proves there is no fibrosis in the lungs, basically indicating no infection.",,2020-03-13T00:00:00Z,,Full Fact,https://fullfact.org/online/coronavirus-water-breath-test-bad-advice/,There is no evidence to suggest this test can show if you have the new coronavirus.,0,tips against coronavirus like holding your breath and drinking water
5737,"Fact Check: Old, unrelated video of bats streaming out from a roof ...",Bats responsible for the outbreak of coronavirus originated from the rooftop of a house in Wuhan.,2020-02-11T00:00:00Z,2020-02-13T00:00:00Z,Facebook user,IndiaToday,https://www.indiatoday.in/fact-check/story/fact-check-old-unrelated-video-of-bats-streaming-out-from-a-roof-linked-to-coronavirus-outbreak-1646095-2020-02-13,Mostly false,0,video of a roof full of bats claims it is the source of coronavirus
5738,This bat infestation video is not from China,"“The #coronavirus source is found. It turns out that many roofs in Hubei #China are covered with chrysanthemum bats, a type of bat.”",2011-06-11T00:00:00Z,2020-02-05T00:00:00Z,Istueta Roofing,Health Analytics Asia,https://www.ha-asia.com/this-bat-infestation-video-is-not-from-china/,"The video is over eight years old and not related to coronavirus. It was uploaded by a Miami-based company, Istueta Roofing on 11 June 2011. The caption of the video reads “Bat Infestation Under Tile Roof (Long Version) – Roofing Miami. The subtext of the video reads “This video is amazing! Our crew begins the tear-off on a new roofing project and hundreds of bats are hidden underneath the tiles!”",0,video of a roof full of bats claims it is the source of coronavirus
5739,FALSE: Consuming alcohol is not a recommended measure against ...,Alcohol kills Coronavirus,,2020-02-28T00:00:00Z,,PesaCheck,https://pesacheck.org/false-consuming-alcohol-is-not-a-recommended-measure-against-covid-19-66f69df787d,FALSE,1,consuming alcohol is an effective measure against covid19
5740,Drinking water does not prevent coronavirus infection,"If the coronavirus gets in your mouth, ""drinking water or other liquids will WASH them down through your esophagus and into the stomach. Once there in tummy ... your stomach ACID will kill all the virus.""",2020-03-06T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/11/facebook-posts/drinking-water-does-not-prevent-coronavirus-infect/,False,0,drinking water every 10 minutes can send the virus into sthe omach and kill it
5741,"Fact Check: No, US health body has not recommended shaving ...",CDC recommends people to shave their facial hair to prevent coronavirus.,2020-03-27T00:00:00Z,2020-03-28T00:00:00Z,Social media users,IndiaToday,https://www.indiatoday.in/fact-check/story/no-us-health-body-has-not-recommended-shaving-facial-hair-prevent-coronavirus-1660754-2020-03-28,False,0,health authorities say shaving a beard protects from covid19
5742,Fact Check: This viral breathing test to diagnose Covid-19 is a hoax,Holding your breath for over 20 seconds can make you free of coronavirus. This is how you can test your lungs and oxygen levels.,2021-04-26T00:00:00Z,2021-04-26T00:00:00Z,Social media users,IndiaToday,https://www.indiatoday.in/fact-check/story/fact-check-this-viral-breathing-test-to-diagnose-covid-19-is-a-hoax-1795248-2021-04-26,Mostly false,0,holding your breath can test for covid19
