,id,title,text,claimDate,reviewDate,claimant,publisher,url,label,found,query,poynter_date
1979,1913,VERA FILES FACT CHECK: Viral medical advice on how to deal ...,One only needs to eat food with a pH level “higher than the virus” to beat COVID-19,,2020-08-31T00:00:00Z,,VERA Files,https://verafiles.org/articles/vera-files-fact-check-viral-medical-advice-how-deal-covid-19,False,1,https://verafiles.org/articles/vera-files-fact-check-viral-medical-advice-how-deal-covid-19,2020-08-31 00:00:00
1980,1913,VERA FILES FACT CHECK: Viral medical advice on how to deal ...,Children “do VERY well with coronavirus” and usually bounce back in a few days,,2020-08-31T00:00:00Z,,VERA Files,https://verafiles.org/articles/vera-files-fact-check-viral-medical-advice-how-deal-covid-19,Needs Context,1,https://verafiles.org/articles/vera-files-fact-check-viral-medical-advice-how-deal-covid-19,2020-08-31 00:00:00
1981,1913,VERA FILES FACT CHECK: Viral medical advice on how to deal ...,"A nurse from the United Kingdom (UK) gave recommendations how to prevent getting infected with COVID-19, what one should do when one gets COVID-19, gave a list of tell-tale symptoms of the disease and said eating highly-alkaline foods can beat the virus causing COVID-19",2020-07-21T00:00:00Z,2020-08-31T00:00:00Z,Facebook users,VERA Files,https://verafiles.org/articles/vera-files-fact-check-viral-medical-advice-how-deal-covid-19,Misleading,1,https://verafiles.org/articles/vera-files-fact-check-viral-medical-advice-how-deal-covid-19,2020-08-31 00:00:00
1982,1913,VERA FILES FACT CHECK: Viral medical advice on how to deal ...,"The following are symptoms of COVID-19: an itchy and dry throat, a dry couch (sic), high temperature, shortness of breath, loss of taste and smell, and blue or black toes.",,2020-08-31T00:00:00Z,,VERA Files,https://verafiles.org/articles/vera-files-fact-check-viral-medical-advice-how-deal-covid-19,Needs Context,1,https://verafiles.org/articles/vera-files-fact-check-viral-medical-advice-how-deal-covid-19,2020-08-31 00:00:00
1983,1914,Médico 'alternativo' promueve falso tratamiento para COVID-19 en ...,COVID-19 se previene con vitaminas C y D y se trata con varios medicamentos,,2020-08-31T21:48:00Z,,ColombiaCheck,https://colombiacheck.com/chequeos/medico-alternativo-promueve-falso-tratamiento-para-covid-19-en-ibague,Chequeo Múltiple,1,https://colombiacheck.com/chequeos/medico-alternativo-promueve-falso-tratamiento-para-covid-19-en-ibague,2020-08-31 00:00:00
1984,1915,"VERA FILES FACT CHECK: Hikaw-hikaw plant, su-ob are NOT ...",Drinking boiled hikaw-hikaw after doing suob/tuob or steam inhalation therapy will cure anyone with COVID-19,2020-06-23T00:00:00Z,2020-08-31T00:00:00Z,Facebook user,VERA Files,https://verafiles.org/articles/vera-files-fact-check-hikaw-hikaw-plant-su-ob-are-not-cures,False,1,https://verafiles.org/articles/vera-files-fact-check-hikaw-hikaw-plant-su-ob-are-not-cures,2020-08-31 00:00:00
1985,1916,,,,,,,,,9,https://factuel.afp.com/trump-partage-un-tweet-affirmant-que-seuls-6-des-deces-attribues-au-covid-aux-United States-sont-dus-au-virus,2020-08-30 00:00:00
1986,1917,"VERA FILES FACT CHECK: A British princess, Spanish doctor's ...","A doctor from the “Spain Medical Doctors Association” said her organization was “amazed” at Duterte, and questioned why Filipinos show him hatred despite his efforts.",2020-07-30T00:00:00Z,2020-08-31T00:00:00Z,Several Facebook users,VERA Files,https://verafiles.org/articles/vera-files-fact-check-british-princess-spanish-doctors-group,Fake,1,https://verafiles.org/articles/vera-files-fact-check-british-princess-spanish-doctors-group,2020-08-31 00:00:00
1987,1917,"VERA FILES FACT CHECK: A British princess, Spanish doctor's ...",Beatrice Elizabeth from the British Royal Family said she is “humbly praising” Duterte and that other world leaders “could learn from him.”,2020-07-30T00:00:00Z,2020-08-31T00:00:00Z,Facebook page EAGLE EYES - Matanglawin,VERA Files,https://verafiles.org/articles/vera-files-fact-check-british-princess-spanish-doctors-group,Fake,1,https://verafiles.org/articles/vera-files-fact-check-british-princess-spanish-doctors-group,2020-08-31 00:00:00
1988,1918,,"Angela Merkel sagt, Pleiten und Insolvenzen müssen hingenommen werden bis ein Impfstoff da ist",2020-08-29T23:00:00Z,2020-09-04T11:11:06Z,Facebook-Nutzer,Correctiv,https://correctiv.org/faktencheck/2020/09/04/nein-angela-merkel-sagte-nicht-dass-pleiten-und-insolvenzen-hingenommen-werden-muessten-bis-ein-corona-impfstoff-da-ist/,"Falsch. Angela Merkel sagte in der Bundespressekonferenz am 28. August nicht, dass Pleiten und Insolvenzen wegen der Corona-Maßnahmen hingenommen werden müssten.",1,https://correctiv.org/faktencheck/2020/09/04/nein-angela-merkel-sagte-nicht-dass-pleiten-und-insolvenzen-hingenommen-werden-muessten-bis-ein-corona-impfstoff-da-ist,2020-08-30 00:00:00
1989,1919,,Frau stirbt nach Polizeieinsatz bei Demo in Berlin,2020-08-30T23:00:00Z,2020-09-01T14:08:35Z,Facebook-Post,Correctiv,https://correctiv.org/faktencheck/2020/09/01/corona-demo-in-berlin-nein-eine-frau-starb-nicht-nach-einem-polizeieinsatz-auf-dem-weg-zur-dienststelle/,Falsch. Die Frau starb nicht nach einem Polizeieinsatz.,1,https://correctiv.org/faktencheck/2020/09/01/corona-demo-in-berlin-nein-eine-frau-starb-nicht-nach-einem-polizeieinsatz-auf-dem-weg-zur-dienststelle,2020-08-30 00:00:00
1990,1920,,,,,,,,,9,https://boliviaverifica.bo/no-es-cierto-que-las-pruebas-pcr-presenten-50-de-falsos-positivos/,2020-08-30 00:00:00
1991,1921,False claim shared by President Trump that only 6% of CDC ...,"only 6% of all the 153,504 deaths recorded actually died from Covid, the rest had other serious illnesses",2020-08-29T00:00:00Z,2020-08-29T00:00:00Z,Facebook users,Health Feedback,https://healthfeedback.org/claimreview/false-claim-shared-by-president-trump-that-only-6-of-cdc-reported-deaths-are-from-covid-19-is-based-on-flawed-reasoning/,Flawed_Reasoning,1,https://healthfeedback.org/claimreview/false-claim-shared-by-president-trump-that-only-6-of-cdc-reported-deaths-are-from-covid-19-is-based-on-flawed-reasoning/,2020-08-30 00:00:00
1992,1922,,94 Prozent der Corona-Toten sind nicht daran gestorben,2020-08-31T23:00:00Z,2020-09-07T15:22:18Z,Alles Schall und Rauch,Correctiv,https://correctiv.org/faktencheck/2020/09/07/nein-in-den-usa-sind-nicht-nur-sechs-prozent-der-corona-toten-an-covid-19-gestorben/,Falsch. In den USA sind nicht nur sechs Prozent der Corona-Toten in Folge einer Covid-19-Erkrankung gestorben.,1,https://correctiv.org/faktencheck/2020/09/07/nein-in-den-United States-sind-nicht-nur-sechs-prozent-der-corona-toten-an-covid-19-gestorben/,2020-08-30 00:00:00
1993,1923,CDC Did Not 'Admit Only 6%' of Recorded Deaths from COVID-19,"""This week the CDC quietly updated the Covid number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.""",2020-08-30T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2020/09/cdc-did-not-admit-only-6-of-recorded-deaths-from-covid-19/,False,1,https://www.factcheck.org/2020/09/cdc-did-not-admit-only-6-of-recorded-deaths-from-covid-19/,2020-08-29 00:00:00
1994,1924,,,,,,,,,9,https://www.vishvasnews.com/viral/fact-check-serial-killer-doctors-arrest-story-shared-with-fake-covid-19-spin/,2020-08-29 00:00:00
1995,1925,,Vier Millionen Menschen demonstrieren in Berlin gegen Corona-Maßnahmen,2020-08-28T23:00:00Z,2020-08-31T16:59:47Z,Facebook-Nutzer,Correctiv,https://correctiv.org/faktencheck/2020/08/31/nein-in-berlin-haben-am-29-august-nicht-vier-millionen-menschen-demonstriert/,Falsch. In Berlin haben nicht vier Millionen Menschen demonstriert. Die verwendeten Bilder sind viele Jahre alt.,1,https://correctiv.org/faktencheck/2020/08/31/nein-in-berlin-haben-am-29-august-nicht-vier-millionen-menschen-demonstriert,2020-08-29 00:00:00
1996,1926,,the US Centers for Disease Control and Prevention cut the national Covid-19 death toll by 94 percent,2020-08-29T00:00:00Z,2020-08-31T23:42:00Z,multiple sources,AFP Fact Check,https://factcheck.afp.com/trump-retweets-false-claim-cdc-cut-covid-19-death-toll-94-percent,False,1,https://factcheck.afp.com/trump-retweets-false-claim-cdc-cut-covid-19-death-toll-94,2020-08-29 00:00:00
1997,1927,,,,,,,,,9,https://voxukraine.org/uk/manipulyatsiya-masovi-protesti-proti-karantinnih-obmezhen-v-berlini/,2020-08-30 00:00:00
1998,1928,,ZDF: Für heute um 16 Uhr geplanter Artikel zur Corona-Demo wurde schon gestern frei geschaltet,2020-08-28T23:00:00Z,2020-09-02T15:03:56Z,David Berger,Correctiv,https://correctiv.org/faktencheck/2020/09/02/nach-corona-demo-in-berlin-irrefuehrende-behauptung-ueber-zdf-bericht/,"Teilweise falsch. Das ZDF hat am 28. August einen allgemeinen Bericht über Gewalt bei Corona-Demos mit einem falschen Datum veröffentlicht, doch darin geht es nicht um die Demonstration in Berlin am 29. August.",1,https://correctiv.org/faktencheck/2020/09/02/nach-corona-demo-in-berlin-irrefuehrende-behauptung-ueber-zdf-bericht,2020-08-29 00:00:00
1999,1929,#Verificamos: É falso que OMS passou a recomendar ...,OMS pede desculpa pelo erro na controvérsia sobre hidroxicloroquina,2020-08-28T15:29:10Z,2020-08-28T15:29:10Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/08/28/verificamos-oms-hidroxicloroquina-erro/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/08/28/verificamos-oms-hidroxicloroquina-erro/,2020-08-28 00:00:00
2000,1930,,,,,,,,,9,https://www.vishvasnews.com/english/viral/fact-check-picture-of-a-religious-event-in-russia-viral-with-false-claims/,2020-08-28 00:00:00
2001,1931,,,,,,,,,9,https://chequeado.com/verificacionfb/es-insostenible-afirmar-que-el-nuevo-coronavirus-muere-en-el-agua-de-mar/,2020-08-28 00:00:00
2002,1932,,,,,,,,,9,https://chequeado.com/verificacionfb/son-falsas-las-declaraciones-de-raul-rizzo-sobre-el-fallecimiento-de-solange-musse/,2020-08-28 00:00:00
2003,1933,,,,,,,,,9,https://voxukraine.org/uk/nepravda-nadijnoyi-diagnostiki-covid-19-nemaye-a-plr-ta-ifa-testi-duzhe-netochni/,2020-08-29 00:00:00
2004,1934,Ni se ha comprobado que la leche materna prevenga el COVID-19 ...,"La leche materna elimina el coronavirus, según Manuel Elkin Patarroyo",,2020-08-28T01:20:21Z,,ColombiaCheck,https://colombiacheck.com/chequeos/ni-se-ha-comprobado-que-la-leche-materna-prevenga-el-covid-19-ni-patarroyo-lo-aseguro,Falso,1,https://colombiacheck.com/chequeos/ni-se-ha-comprobado-que-la-leche-materna-prevenga-el-covid-19-ni-patarroyo-lo-aseguro,2020-08-28 00:00:00
2005,1934,En el archivo: Ni se ha comprobado que la leche materna prevenga ...,La leche materna desaparece y elimina el virus,,2020-11-27T21:24:32Z,,ColombiaCheck,https://colombiacheck.com/chequeos/en-el-archivo-ni-se-ha-comprobado-que-la-leche-materna-prevenga-el-covid-19-ni-patarroyo,Falso,1,https://colombiacheck.com/chequeos/ni-se-ha-comprobado-que-la-leche-materna-prevenga-el-covid-19-ni-patarroyo-lo-aseguro,2020-08-28 00:00:00
2006,1935,,,,,,,,,9,https://lasillavacia.com/detector-recomendacion-enganosa-tratar-pacientes-covid-casa-78180,2020-08-28 00:00:00
2007,1936,,,,,,,,,9,https://chequeado.com/verificacionfb/es-falso-el-posteo-que-senala-que-los-pacientes-asintomaticos-son-inmunes-y-por-ende-no-contagian-covid-19/,2020-08-28 00:00:00
2008,1937,,,,,,,,,9,https://lasillavacia.com/detector-otra-vez-ph-estos-alimentos-no-combate-covid-78168,2020-08-28 00:00:00
2009,1938,No hay evidencia científica de que Interferón Beta modificado por el ...,Fórmula del doctor Klinger cura el coronavirus.,,2020-08-26T15:02:30Z,,ColombiaCheck,https://colombiacheck.com/chequeos/aun-no-esta-comprobado-que-el-interferon-beta-modificado-del-doctor-klinger-pueda-curar-el,Cuestionable,1,https://colombiacheck.com/chequeos/aun-no-esta-comprobado-que-el-interferon-beta-modificado-del-doctor-klinger-pueda-curar-el,2020-08-28 00:00:00
2010,1939,Duque no aprobó plataforma bitcoin 'para que los ciudadanos ...,Duque aprobó creación de plataforma de criptomoneda para ciudadanos,,2020-08-28T21:23:25Z,,ColombiaCheck,https://colombiacheck.com/chequeos/duque-no-aprobo-plataforma-bitcoin-para-que-los-ciudadanos-generen-ingresos-durante-el,Falso,1,https://colombiacheck.com/chequeos/duque-no-aprobo-plataforma-bitcoin-para-que-los-ciudadanos-generen-ingresos-durante-el,2020-08-28 00:00:00
2011,1940,,,,,,,,,9,https://teyit.org/abnin-turk-vatandaslarina-tum-vize-islemlerini-suresiz-olarak-durdurdugu-iddiasi,2020-08-28 00:00:00
2012,1941,Masks offer only partial protection from the virus that causes COVID ...,"“Either masks work or they don’t”; “I don’t understand the safety concern with voting in person. Your mask works, right?”",2020-04-09T00:00:00Z,2020-06-30T00:00:00Z,Facebook users,Health Feedback,https://healthfeedback.org/claimreview/masks-offer-only-partial-protection-from-the-virus-that-causes-covid-19-but-their-effectiveness-can-be-enhanced-with-other-measures-like-physical-distancing/,Flawed_Reasoning,1,https://healthfeedback.org/claimreview/masks-offer-only-partial-protection-from-the-virus-that-causes-covid-19-but-their-effectiveness-can-be-enhanced-with-other-measures-like-physical-distancing/,2020-08-28 00:00:00
2013,1942,,,,,,,,,9,https://www.thejournal.ie/schools-consent-testing-factcheck-hse-government-5188762-Aug2020/,2020-08-28 00:00:00
2014,1943,,,,,,,,,9,https://www.thejournal.ie/debunked-contact-tracing-5188818-Aug2020/,2020-08-28 00:00:00
2015,1944,,Bundswehr schickt Panzer zur Corona-Demonstration nach Berlin,2020-08-27T23:00:00Z,2020-09-04T09:16:22Z,Facebook-Nutzer,Correctiv,https://correctiv.org/faktencheck/2020/09/04/nein-die-bundeswehr-hat-keine-panzer-zur-corona-demonstration-nach-berlin-geschickt/,Falsch. Das Video zeigt eine Truppenverlegung in Thüringen und steht nicht mit den Demonstrationen in Berlin in Zusammenhang.,1,https://correctiv.org/faktencheck/2020/09/04/nein-die-bundeswehr-hat-keine-panzer-zur-corona-demonstration-nach-berlin-geschickt,2020-08-28 00:00:00
2016,1945,,,,,,,,,9,https://www.thejournal.ie/debunk-irish-and-italian-death-tolls-are-miscalculated-and-inflated-by-90-5189000-Aug2020/,2020-08-28 00:00:00
2017,1946,,,,,,,,,9,https://www.thejournal.ie/flu-vaccine-irish-schools-5188784-Aug2020/,2020-08-28 00:00:00
2018,1947,,,,,,,,,9,https://boliviaverifica.bo/ni-el-medicamento-cubano-ni-la-mezcla-de-infusiones-curan-el-covid-19/,2020-08-28 00:00:00
2019,1948,"En Filadelfia en 1918 no hubo protestas contra la cuarentena, pero ...",Manifestaciones en Filadelfia por permanecer más tiempo en casa,,2020-08-28T21:01:15Z,,ColombiaCheck,https://colombiacheck.com/chequeos/en-filadelfia-en-1918-no-hubo-protestas-contra-la-cuarentena-pero-si-un-desfile-que-elevo,Cuestionable,1,https://colombiacheck.com/chequeos/en-filadelfia-en-1918-no-hubo-protestas-contra-la-cuarentena-pero-si-un-desfile-que-elevo,2020-08-28 00:00:00
2020,1949,,,,,,,,,9,https://www.boomlive.in/fake-news/government-ad-on-wearing-masks-revived-and-shared-without-context-9451,2020-08-28 00:00:00
2021,1950,VERA FILES FACT CHECK: Duterte repeats false claim that ...,Vaccines are made from the human body.,2020-08-25T00:00:00Z,2020-08-28T00:00:00Z,Rodrigo Duterte,VERA Files,https://verafiles.org/articles/vera-files-fact-check-duterte-repeats-false-claim-vaccines-a,False,1,https://verafiles.org/articles/vera-files-fact-check-duterte-repeats-false-claim-vaccines-a,2020-08-28 00:00:00
2022,1951,#Verificamos: Post no Facebook distorce informações sobre sistema ...,"Em que momento, foi explicado à população que todos têm a capacidade de fortalecer naturalmente o seu sistema imunológico em alguns dias (os jovens) ou em algumas semanas? Isso certamente não evitaria a propagação do vírus, mas fortaleceria as nossas defesas contra ele e, portanto, reduziria a proporção de casos graves, para curar muito mais rápido em casa",2020-08-27T19:45:33Z,2020-08-27T19:45:33Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,2020-08-27 00:00:00
2023,1951,#Verificamos: Post no Facebook distorce informações sobre sistema ...,Que a eficiência do nosso sistema imunitário depende estreitamente da qualidade da nossa flora intestinal,2020-08-27T19:45:33Z,2020-08-27T19:45:33Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,"Verdadeiro, mas",1,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,2020-08-27 00:00:00
2024,1951,#Verificamos: Post no Facebook distorce informações sobre sistema ...,Por que não falar sobre os benefícios do chuveiro frio que em poucos dias aumenta o nível de certos linfócitos T?,2020-08-27T19:45:33Z,2020-08-27T19:45:33Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,2020-08-27 00:00:00
2025,1951,#Verificamos: Post no Facebook distorce informações sobre sistema ...,Por que não explicar que o jejum fortalece o sistema imunitário em apenas 3 dias?,2020-08-27T19:45:33Z,2020-08-27T19:45:33Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,Exagerado,1,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,2020-08-27 00:00:00
2026,1951,#Verificamos: Post no Facebook distorce informações sobre sistema ...,"Quanto mais usamos estes géis à base de álcool, mais permeáveis e sensíveis à epiderme são os vírus",2020-08-27T19:45:33Z,2020-08-27T19:45:33Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-post-sistema-imunologico/,2020-08-27 00:00:00
2027,1952,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-flavio-dino-velorio-pai-covid-19/,2020-08-27 00:00:00
2028,1953,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-golpe-cestas-extra/,2020-08-27 00:00:00
2029,1954,,,,,,,,,9,https://chequeado.com/verificacionfb/es-falso-el-posteo-del-centro-de-virologia-ruso-que-aconseja-consumir-alimentos-mas-alcalinos-contra-el-coronavirus/,2020-08-27 00:00:00
2030,1955,,,,,,,,,9,https://chequeado.com/el-explicador/es-verdadero-que-en-la-argentina-se-pide-separar-la-basura-domiciliaria-de-pacientes-con-covid-19-pero-no-marcandola-con-rojo/,2020-08-27 00:00:00
2031,1956,,,,,,,,,9,https://www.vishvasnews.com/viral/fact-check-old-picture-of-pancha-tattva-rituals-from-russia-being-shared-with-misleading-covid-19-claim/,2020-08-27 00:00:00
2032,1957,,,,,,,,,9,https://chequeado.com/verificacionfb/es-falso-que-el-shopping-unicenter-esta-en-crisis-como-se-afirma-en-un-video-viral-lo-que-se-ve-es-un-local-en-remodelacion/,2020-08-27 00:00:00
2033,1959,Imagem de Flávio Dino sem máscara em velório é de 2018,"Flávio Dino não usa máscara e causa aglomeração durante o enterro do pai, Sálvio Dino",2020-08-27T21:38:45Z,2020-08-27T21:38:45Z,Boatos de redes sociais,Política - Estadão,https://politica.estadao.com.br/blogs/estadao-verifica/imagem-de-flavio-dino-sem-mascara-em-velorio-e-de-2018/,Falso,1,https://politica.estadao.com.br/blogs/estadao-verifica/imagem-de-flavio-dino-sem-mascara-em-velorio-e-de-2018/,2020-08-27 00:00:00
