,id,title,text,claimDate,reviewDate,claimant,publisher,url,label,found,query,poynter
3392,3296,,Aufruf zum Verzicht,2020-06-19T23:00:00Z,2020-06-26T14:31:10Z,Facebook-Post,Correctiv,https://correctiv.org/faktencheck/2020/06/26/corona-krise-nein-ursula-von-der-leyen-hat-nicht-dazu-aufgerufen-fuer-die-wirtschaft-auf-lohn-zu-verzichten/,Völlig falsch. Ursula von der Leyen hat die europäischen Arbeitnehmer nie zum Lohnverzicht aufgerufen.,9,https://correctiv.org/faktencheck/2020/06/26/corona-krise-nein-ursula-von-der-leyen-hat-nicht-dazu-aufgerufen-fuer-die-wirtschaft-auf-lohn-zu-verzichten,0.0
3393,3297,,,,,,,,,9,https://misbar.com/factcheck/2020/06/20/%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%A5%D8%B9%D9%81%D8%A7%D8%A1-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D9%81%D9%88%D8%A7%D8%AA%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D8%A7%D8%A1-%D9%88%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%AE%D8%A8%D8%B1-%D8%B2%D8%A7%D8%A6%D9%81,
3394,3298,,,,,,,,,9,https://misbar.com/factcheck/2020/06/20/%D8%AA%D9%88%D9%86%D8%B3-%D8%AA%D9%82%D8%B1%D8%B1-%D8%A5%D8%BA%D9%84%D8%A7%D9%82-%D8%AD%D8%AF%D9%88%D8%AF%D9%87%D8%A7-%D9%85%D8%AC%D8%AF%D8%AF%D8%A7-%D8%A8%D8%B3%D8%A8%D8%A8-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1,
3395,3299,"The name “COVID-19” has nothing to do with sheep, Latin or ...","A Facebook post names several claims about the name ""COVID-19"" including that is an acronym for 'See a Sheep Surrender'.",2020-06-20T00:00:00Z,2020-07-21T00:00:00Z,A Facebook group Openyoureyes.pro,Australian Associated Press,https://www.aap.com.au/the-name-covid-19-has-nothing-to-do-with-sheep-latin-or-surrendering/,False – The primary claims of the content are factually inaccurate.,9,https://www.aap.com.au/the-name-covid-19-has-nothing-to-do-with-sheep-latin-or-surrendering/,1.0
3396,3300,,,,,,,,,9,https://boliviaverifica.bo/no-el-biomagnetismo-no-cura-el-coronavirus/,
3397,3301,,,,,,,,,9,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/06/19/surestime-nombre-morts-causes-pandemie-faux,
3398,3302,,,,,,,,,9,https://factcheck.vlaanderen/factcheck/koken-vrouwen-anders-dan-mannen-tijdens-de-quarantaine,
3399,3303,,,,,,,,,9,https://maldita.es/malditobulo/2020/06/19/video-torre-eiffel-espectaculo-luces-homenaje-victimas-covid-19/,
3400,3304,Il farmaco che riduce la mortalità da Covid-19 era noto al governo ...,"Il farmaco da 6 euro anti-Coronavirus? Speranza sapeva, ma non rispose",2020-06-19T00:00:00Z,2020-06-19T00:00:00Z,,Facta,https://facta.news/fuori-contesto/2020/06/19/il-farmaco-che-riduce-la-mortalita-da-covid-19-era-noto-al-governo-da-aprile-ma-i-suoi-effetti-non-erano-stati-dimostrati-in-fase-sperimentale/,Fuori contesto,9,https://facta.news/fuori-contesto/2020/06/19/il-farmaco-che-riduce-la-mortalita-da-covid-19-era-noto-al-governo-da-aprile-ma-i-suoi-effetti-non-erano-stati-dimostrati-in-fase-sperimentale/,1.0
3401,3305,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-trump-supremo-pandemia/,
3402,3306,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/uso-da-cloroquina-nao-explica-a-situacao-da-pandemia-no-senegal/,
3403,3307,,,,,,,,,9,https://verificado.com.mx/que-tan-certero-puede-ser-el-resultado-de-una-prueba-para-diagnosticar-la-covid-19/,
3404,3308,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-doria-vacina-idosos/,
3405,3309,,,,,,,,,9,https://chequeado.com/verificacionfb/es-falsa-la-imagen-viral-de-un-medico-fallecido-por-atender-pacientes-con-coronavirus-en-el-hospital-llano-de-corrientes/,
3406,3310,,,,,,,,,9,https://chequeado.com/verificacionfb/es-falso-que-la-oms-alerto-sobre-un-nuevo-brote-del-virus-nipah/,
3407,3311,,,,,,,,,9,https://verafiles.org/articles/vera-files-fact-check-these-burials-happened-sri-lanka-not-i,
3408,3312,,,,,,,,,9,https://voxukraine.org/uk/fejk-u-borotbi-z-covid-19-zaboronili-use-shho-ozdorovlyuvalo-lyudstvo/,
3409,3313,,,,,,,,,9,https://voxukraine.org/uk/manipulyatsiya-vid-koronavirusu-pomerlo-nadto-malo-lyudej-shhob-boyatis-jogo/,
3410,3314,,,,,,,,,9,https://www.animalpolitico.com/elsabueso/falso-la-margarita-puebla-covid/,
3411,3315,,,,,,,,,9,https://www.ellinikahoaxes.gr/2020/06/19/germanida-pagkosmia-tromokratia/,
3412,3316,,"Denis Mukwege démissionné de son poste dans la lutte contre le Covid-19 pour ne pas ""salir son prix Nobel de la paix""",2020-06-15T00:00:00Z,2020-06-18T19:02:00Z,multiples sources,AFP Factuel,https://factuel.afp.com/covid-19-en-rdc-le-prix-nobel-congolais-denis-mukwege-dement-des-declarations-qui-circulent-sur-les,Faux,9,https://factuel.afp.com/covid-19-en-rdc-le-prix-nobel-congolais-denis-mukwege-dement-des-declarations-qui-circulent-sur-les,1.0
3413,3317,,,,,,,,,9,https://boliviaverifica.bo/consumir-agua-de-mar-con-limon-no-evita-el-contagio-de-covid-19/,
3414,3318,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/video-engana-ao-afirmar-que-virus-da-covid-19-existe-desde-2003/,
3415,3319,,Die Katze ist aus dem Sack – Das Virus war ein Schwindel,2020-06-18T23:00:00Z,2020-08-17T15:10:26Z,Blog-Artikel,Correctiv,https://correctiv.org/faktencheck/2020/08/17/covid-19-blog-verbreitet-falsche-behauptungen-ueber-infektionszahlen-todesfaelle-und-masken-in-den-usa/,"Größtenteils falsch. US-Behörden haben keine Fallzahlen gefälscht, warnen weiterhin vor der Virus-Übertragung über Oberflächen und Immunologe Fauci rät nicht vom Tragen einer Maske ab.",9,https://correctiv.org/faktencheck/2020/08/17/covid-19-blog-verbreitet-falsche-behauptungen-ueber-infektionszahlen-todesfaelle-und-masken-in-den-United States,0.0
3416,3320,,,,,,,,,9,https://voxukraine.org/uk/fejk-gejts-ta-soros-vidsvyatkuvali-11-richchya-svogo-tayemnogo-klubu-pandemiyeyu-koronavirusu/,
3417,3321,,,,,,,,,9,https://voxukraine.org/uk/fejk-vlada-breshe-pokazniki-letalnosti-vid-covid-19-naspravdi-ne-taki-strashni/,
3418,3322,,,,,,,,,9,https://voxukraine.org/uk/fejk-biloruskij-pretsedent-zahvoryuvanist-na-covid-19-projshla-sama-soboyu-bez-karantinu/,
3419,3323,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/tabela-com-risco-de-transmissao-de-covid-19-nao-foi-divulgada-por-governo-americano/,
3420,3324,,,,,,,,,9,https://voxukraine.org/uk/fejk-pandemiya-bula-potribna-dlya-genetichnoyi-pasportizatsiyi-naselennya-zemli/,
3421,3325,,,,,,,,,9,https://verafiles.org/articles/vera-files-fact-check-another-misleading-post-claims-bacteri,
3422,3326,,,,,,,,,9,https://www.vishvasnews.com/english/viral/fact-check-video-of-patients-dancing-at-covid-19-quarantine-centre-is-not-from-mumbai-but-tripura/,
3423,3327,,,,,,,,,9,https://www.vishvasnews.com/english/viral/fact-check-delhi-police-did-not-release-this-guideline-regarding-coronavirus-viral-post-is-fake/,
3424,3328,,,,,,,,,9,https://chequeado.com/verificacionfb/es-falso-que-la-campagnola-cerro-por-la-cuarentena-se-trata-de-una-noticia-de-2019/,
3425,3329,,,,,,,,,9,https://chequeado.com/el-explicador/es-enganoso-el-mensaje-con-evidencia-cientifica-sobre-el-covid-19-que-se-le-atribuye-a-los-cdc-de-ee-uu/,
3426,3330,#Verificamos: É falso que vacina da Sinovac foi testada apenas em ...,"Em vez de testar em chineses, laboratório chinês que só testou vacina em macacos, vai usar 9.000 paulistas como cobaias (...)",2020-06-18T14:39:54Z,2020-06-18T14:39:54Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-sinovac-macacos/,Falso,9,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-sinovac-macacos/,1.0
3427,3330,#Verificamos: É falso que vacina da Sinovac foi testada apenas em ...,"(...) e ainda vai embolsar R$ 85 milhões sem licitação, do governo Doria-PSDB",2020-06-18T14:39:54Z,2020-06-18T14:39:54Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-sinovac-macacos/,Ainda é cedo para dizer,9,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-sinovac-macacos/,1.0
3428,3331,#Verificamos: É falso que vacina financiada pela Fundação Gates ...,"“Não se enganem, a mesma vacina de Bill Gates e Melinda Gates será a mesma de Xi Jinping e outros países. Todos os países que fazem parte da Nova Ordem Mundial tem um acordo global com essa vacina, podem até mudar de nome para não dispersar o medo na população. O que mais revolta é a probabilidade da vacina ser obrigatória”",2020-06-18T18:03:06Z,2020-06-18T18:03:06Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-gates-chinesa/,Falso,9,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-gates-chinesa/,1.0
3429,3332,#Verificamos: É antiga foto de Joice Hasselmann sem máscara em ...,Infectada com Covid-19 e ambas sem máscara? Que conversa desajeitada,2020-06-18T12:28:44Z,2020-06-18T12:28:44Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-joice-sem-mascara-covid/,Falso,9,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-joice-sem-mascara-covid/,1.0
3430,3333,#Verificamos: É falsa informação de que a China comprou ...,"Enquanto o mundo está de quarentena, a China compra Volvo, Pirelli, Thomas Cook e parte da Mercedez Benz. Entenderam a pandemia?",2020-06-18T18:29:23Z,2020-06-18T18:29:23Z,Post do Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-china-multinacionais-covid/,Falso,9,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-china-multinacionais-covid/,1.0
3431,3334,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-oms-coronavac-teste/,
3432,3335,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-foto-amigdalas-relacao-covid/,
3433,3336,,,,,,,,,9,https://maldita.es/malditobulo/2020/06/19/coronavirus-revista-muy-interesante-2014-actual/,
3434,3337,,,,,,,,,9,https://facta.news/fuori-contesto/2020/06/22/il-governo-eroghera-un-premio-economico-a-medici-e-infermieri-nonostante-lemendamento-della-lega-bocciato-in-commissione/,
3435,3338,[Fakta atau Hoaks] Benarkah WHO Tetapkan Covid-19 Sebagai ...,WHO tetapkan Covid-19 sebagai pandemi sehari setelah terima sumbangan Bill Gates,2020-06-16T00:00:00Z,2020-06-18T00:00:00Z,Akun-akun Facebook,Cekfakta Tempo.co,https://cekfakta.tempo.co/fakta/838/fakta-atau-hoaks-benarkah-who-tetapkan-covid-19-sebagai-pandemi-sehari-setelah-terima-sumbangan-bill-gates,Keliru,9,https://cekfakta.tempo.co/fakta/838/fakta-atau-hoaks-benarkah-who-tetapkan-covid-19-sebagai-pandemi-sehari-setelah-terima-sumbangan-bill-gates,1.0
3436,3339,#Verificamos: Texto sobre 'pandemia do medo' não foi escrito por ...,"Do livro 'Cartas do Diabo a Aprendiz', de C. S. Lewis, o autor das 'Crônicas de Nárnia'. O livro foi publicado em 1942. COVID19 'A PANDEMIA DO MEDO'",2020-06-19T12:03:49Z,2020-06-19T12:03:49Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-pandemia-do-medo-c-s-lewis/,Falso,9,https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-pandemia-do-medo-c-s-lewis/,1.0
3437,3340,,,,,,,,,9,https://www.politifact.com/factchecks/2020/jun/24/facebook-posts/yes-gov-newsom-has-authority-make-masks-mandatory-/,
3438,3341,,,,,,,,,9,https://www.aosfatos.org/noticias/foto-de-joice-hasselmann-em-hospital-e-de-marco-e-nao-tem-relacao-com-covid-19/,
3439,3342,Analysis | Trump keeps saying Obama left him 'no ventilators.' The ...,"“You know, if you remember where we started, we had no ventilators.”",2020-05-15T00:00:00Z,2020-06-25T11:42:58Z,Donald Trump,The Washington Post,https://www.washingtonpost.com/politics/2020/06/25/trump-keeps-saying-obama-left-him-no-ventilators-number-is-16660/,Four Pinocchios,9,https://www.washingtonpost.com/politics/2020/06/25/trump-keeps-saying-obama-left-him-no-ventilators-number-is-16660/,1.0
3440,3342,Analysis | Trump keeps saying Obama left him 'no ventilators.' The ...,"“When we came here, you had very few ventilators in this country. … The cupboard was empty, and we filled up the cupboards.”",2020-06-18T00:00:00Z,2020-06-25T11:42:58Z,Donald Trump,The Washington Post,https://www.washingtonpost.com/politics/2020/06/25/trump-keeps-saying-obama-left-him-no-ventilators-number-is-16660/,Four Pinocchios,9,https://www.washingtonpost.com/politics/2020/06/25/trump-keeps-saying-obama-left-him-no-ventilators-number-is-16660/,1.0
3441,3342,Analysis | Trump keeps saying Obama left him 'no ventilators.' The ...,"“We had a ventilator problem that was caused by the fact that we weren’t left ventilators by a previous administration. The cupboards were bare, as I say often.”",2020-04-30T00:00:00Z,2020-06-25T11:42:58Z,Donald Trump,The Washington Post,https://www.washingtonpost.com/politics/2020/06/25/trump-keeps-saying-obama-left-him-no-ventilators-number-is-16660/,Four Pinocchios,9,https://www.washingtonpost.com/politics/2020/06/25/trump-keeps-saying-obama-left-him-no-ventilators-number-is-16660/,1.0
3442,3343,Questa foto non mostra i festeggiamenti dei tifosi del Vicenza a ...,La foto mostra i tifosi del Vicenza a giugno 2020 festeggiare in piazza dopo la promozione della squadra in serie B,2020-06-19T00:00:00Z,2020-06-23T00:00:00Z,,Facta,https://facta.news/fuori-contesto/2020/06/23/questa-foto-non-mostra-i-festeggiamenti-dei-tifosi-del-vicenza-a-giugno-2020/,Fuori contesto,9,https://facta.news/fuori-contesto/2020/06/23/questa-foto-non-mostra-i-festeggiamenti-dei-tifosi-del-vicenza-a-giugno-2020/,1.0
3443,3344,"Azitromicina, ivermectina e nitazoxanida não têm eficácia ...","Quem tiver sintomas de Covid-19 deve tomar azitromicina, ivermectina e Annita",2020-06-19T00:00:00Z,2020-06-19T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/azitromicina-ivermectina-e-nitazoxanida-nao-tem-eficacia-comprovada-contra-covid-19/,falso,9,https://www.aosfatos.org/noticias/azitromicina-ivermectina-e-nitazoxanida-nao-tem-eficacia-comprovada-contra-covid-19/,1.0
3444,3344,"É falso que coquetel com hidroxicloroquina, azitromicina e ...",Existem medicamentos que curam a Covid-19,2021-03-02T00:00:00Z,2021-03-02T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-coquetel-com-hidroxicloroquina-azitromicina-e-ivermectina-cure-covid-19/,falso,9,https://www.aosfatos.org/noticias/azitromicina-ivermectina-e-nitazoxanida-nao-tem-eficacia-comprovada-contra-covid-19/,0.0
3445,3345,Enfermeiro engana ao dizer em vídeo que estados e municípios ...,Existe venda de mortos por Covid-19 no Brasil.,2020-06-19T00:00:00Z,2020-06-19T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/enfermeiro-engana-ao-dizer-em-video-que-estados-e-municipios-faturam-com-mortes-por-covid-19/,falso,9,https://www.aosfatos.org/noticias/enfermeiro-engana-ao-dizer-em-video-que-estados-e-municipios-faturam-com-mortes-por-covid-19/,1.0
3446,3346,,,,,,,,,9,https://www.aosfatos.org/noticias/e-falso-que-oms-disse-que-coronavac-nao-foi-testada-em-nenhum-lugar-do-mundo/,
3447,3347,,,,,,,,,9,https://www.aosfatos.org/noticias/chas-de-boldo-do-chile-e-de-quina-quina-nao-previnem-nem-curam-covid-19/,
3448,3348,,,,,,,,,9,https://lasillavacia.com/detector-no-jengibre-limon-cebolla-y-ajo-juntos-no-curan-coronavirus-77228,
3449,3349,,,,,,,,,9,https://lasillavacia.com/detector-no-presidente-madagascar-no-denuncio-soborno-oms-77220,
3450,3350,,,,,,,,,9,https://factcheck.ge/ka/story/38501-%E1%83%A5%E1%83%90%E1%83%A0%E1%83%97%E1%83%A3%E1%83%9A-%E1%83%A4%E1%83%94%E1%83%98%E1%83%A1%E1%83%91%E1%83%A3%E1%83%A5-%E1%83%A1%E1%83%98%E1%83%95%E1%83%A0%E1%83%AA%E1%83%94%E1%83%A8%E1%83%98-%E1%83%90%E1%83%9B%E1%83%98%E1%83%A0%E1%83%90%E1%83%9C-%E1%83%92%E1%83%90%E1%83%9B%E1%83%A7%E1%83%A0%E1%83%94%E1%83%9A%E1%83%98%E1%83%AB%E1%83%98%E1%83%A1-%E1%83%92%E1%83%90%E1%83%A7%E1%83%90%E1%83%9A%E1%83%91%E1%83%94%E1%83%91%E1%83%A3%E1%83%9A%E1%83%98-%E1%83%92%E1%83%90%E1%83%9C%E1%83%AA%E1%83%AE%E1%83%90%E1%83%93%E1%83%94%E1%83%91%E1%83%90-%E1%83%92%E1%83%90%E1%83%95%E1%83%A0%E1%83%AA%E1%83%94%E1%83%9A%E1%83%93%E1%83%90,
3451,3351,"No, questa foto non mostra una madre e il suo «bambino prematuro ...",La foto mostra una donna e il suo bambino prematuro entrambi positivi al nuovo coronavirus,2020-06-19T00:00:00Z,2020-06-25T00:00:00Z,,Facta,https://facta.news/fuori-contesto/2020/06/25/no-questa-foto-non-mostra-una-madre-e-il-suo-bambino-prematuro-entrambi-malati-di-covid19/,Fuori contesto,9,https://facta.news/fuori-contesto/2020/06/25/no-questa-foto-non-mostra-una-madre-e-il-suo-bambino-prematuro-entrambi-malati-di-covid19/,1.0
3452,3352,,,,,,,,,9,https://colombiacheck.com/chequeos/duque-compara-cifras-de-covid-19-con-otros-paises-sin-el-debido-contexto,
3453,3353,OSHA recommends using cloth face coverings at the workplace ...,“OSHA says masks don't work and violate OSHA oxygen levels”,2020-06-24T00:00:00Z,2020-06-15T00:00:00Z,Peggy Hall,Health Feedback,https://healthfeedback.org/claimreview/osha-recommends-the-use-of-cloth-face-coverings-at-the-workplace-contrary-to-claim-by-peggy-hall/,Inaccurate,9,https://healthfeedback.org/claimreview/osha-recommends-the-use-of-cloth-face-coverings-at-the-workplace-contrary-to-claim-by-peggy-hall/,1.0
3454,3354,,,,,,,,,9,https://fatabyyano.net/%d8%b3%d9%85%d9%83_%d8%a7%d9%84%d9%85%d8%a7%d9%83%d8%b1%d9%8a%d9%84_%d9%81%d9%8a%d8%b1%d9%88%d8%b3_%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7_%d8%b2%d8%a7%d8%a6%d9%81/,
3455,3355,,,,,,,,,9,https://colombiacheck.com/chequeos/en-popayan-no-estan-instalando-antenas-5g,
3456,3356,Bill Gates wasn't in NZ this year and those microchip claims have ...,"A Facebook post claims Bill Gates, the American billionaire who is supporting research into a COVID-19 vaccine, was in New Zealand at the end of May.",2020-05-30T00:00:00Z,2020-06-19T00:00:00Z,A Facebook user,Australian Associated Press,https://www.aap.com.au/bill-gates-wasnt-in-new-zealand-this-year-and-those-microchip-claims-have-already-been-debunked/,False - The primary claims of the content are factually inaccurate or misleading.,9,https://www.aap.com.au/bill-gates-wasnt-in-new-zealand-this-year-and-those-microchip-claims-have-already-been-debunked/,1.0
3457,3357,,,,,,,,,9,https://misbar.com/factcheck/2020/06/19/%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%86-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-%D9%88%D9%82%D8%AA-%D8%AA%D9%81%D8%B4%D9%8A-%D8%A7%D9%84%D8%A5%D9%86%D9%81%D9%84%D9%88%D9%86%D8%B2%D8%A7-%D8%A7%D9%84%D8%A5%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D8%AF%D8%B9%D8%A7%D8%A1-%D9%85%D8%B6%D9%84%D9%84,
3458,3358,,,,,,,,,9,https://colombiacheck.com/chequeos/no-termometros-laser-no-danan-la-retina,
3459,3359,,,,,,,,,9,https://www.animalpolitico.com/elsabueso/australia-no-aprobo-ivermectina-medicamento-covid-19/,
3460,3360,"No, OSHA does not say that 'masks don't work' against COVID-19","""OSHA says masks don't work” to reduce COVID-19 transmission “and violate OSHA oxygen levels.”",2020-06-18T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/jun/25/facebook-posts/no-osha-does-not-say-masks-dont-work-against-covid/,False,9,https://www.politifact.com/factchecks/2020/jun/25/facebook-posts/no-osha-does-not-say-masks-dont-work-against-covid/,1.0
3461,3361,,,,,,,,,9,https://misbar.com/factcheck/2020/06/18/%D8%B7%D8%A8%D9%8A%D8%A8-%D9%85%D8%B5%D8%B1%D9%8A-%D9%8A%D8%AD%D9%85%D9%84-%D8%A3%D8%B3%D8%B7%D9%88%D8%A7%D9%86%D8%A9-%D8%A3%D9%88%D9%83%D8%B3%D8%AC%D9%8A%D9%86-%D9%88%D8%AA%D9%88%D9%81%D9%8A-%D8%A8%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D8%AF%D8%B9%D8%A7%D8%A1-%D9%85%D8%B6%D9%84%D9%84,
