,claimReviewed,datePublished,author_name,url
741,Las vacunas contra el covid-19 causan infertilidad,2021-02-24,El detector / Univision Noticias,https://www.univision.com/noticias/las-vacunas-contra-el-covid-19-no-causan-infertilidad
742,"Após meses observando o desenvolvimento da Covid-19 em vários países, a comunidade médica internacional encontra uma estratégia de tratamento definitiva",2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/site-engana-ao-afirmar-que-ha-consenso-medico-para-tratamento-de-covid-19/
743,"João Doria, que tomou e defendeu a vacina chinesa, pegou coronavírus",2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-joao-doria-tomou-vacina-chinesa-contra-a-covid-19/
744,Bolsonaro libera fundo de R$ 160 milhões de reais a asilos para auxiliar no combate à pandemia,2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-verdadeiro-que-bolsonaro-tenha-liberado-auxilio-de-r-160-milhoes-a-asilos-proposto-pelo-congresso/
745,Médico Dr. Ulisses afirma em vídeo que tudo que está acontecendo faz parte de um plano para instaurar um regime autoritário de esquerda no país,2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/medico-distorce-informacoes-sobre-a-covid-19-em-video/
746,"Chefe da Clínica de Doenças Infecciosas da Universidade de Maryland, EUA, dá 17 conselhos práticos e honestos sobre a Covid-19 ",2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/texto-que-lista-17-conselhos-para-a-pandemia-mistura-dados-corretos-e-informacoes-falsas-sobre-o-virus/
747,Médico e ex-secretário de saúde de Roraima diz que não viu nenhum paciente que iniciou o tratamento com Hidroxicloroquina no início dos sintomas ir para a UTI,2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/hidroxicloroquina-no-inicio-da-covid-19-nao-descarta-necessidade-de-uti/
748,"O prefeito de São Paulo, que deixou muita gente morrer a míngua ao proibir a Hidroxicloroquina, confessa à mídia que fez uso do remédio",2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/prefeito-de-sao-paulo-nao-proibiu-hidroxicloroquina-e-usou-azitromicina-no-tratamento-da-covid-19/
749,"Na Itália, o remédio contra o coronavírus foi encontrado",2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-a-covid-19-seja-uma-trombose-causada-por-bacteria/
750,Hospitais ganham 18 mil reais a cada atestado de óbito que indica suspeita de Covid-19 ,2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-hospitais-recebem-r-18-mil-por-cada-obito-registrado-como-covid-19/
751,Médico Dr. João Vaz alerta sobre o uso de máscaras deixar o sague ácido,2021-02-23,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/uso-correto-de-mascaras-reduz-chances-de-contaminacao-pelo-coronavirus-e-nao-torna-o-sangue-acido/
752,"“Today, we mark a truly grim, heartbreaking milestone: 500,071 dead. That’s more Americans who have died in one year in this pandemic than in World War I, World War II and the Vietnam War combined.”",2021-02-23,Washington Post,https://www.washingtonpost.com/politics/2021/02/23/bidens-messed-up-math-comparing-war-deaths-covid-deaths/
753,“There's over a trillion dollars of money unspent from previous (coronavirus) relief bills ... still sitting in a bank account.”,2021-02-23,PolitiFact,https://www.politifact.com/factchecks/2021/feb/23/steve-scalise/has-1-trillion-covid-19-relief-gone-unspent/
754,Jumlah kematian akibat Covid-19 di Irlandia turun karena polisi dilibatkan untuk memperingatkan petugas koroner dan dokter bahwa kesalahan dalam pelaporan adalah kejahatan serius,2021-02-23,Tempo.co,https://cekfakta.tempo.co/fakta/1253/keliru-kematian-covid-19-irlandia-turun-karena-polisi-dilibatkan-dalam-pelaporan-kasus
755,Pfizer has recommended switching to a one-dose policy for its vaccine,2021-02-22,The Dispatch Fact Check,https://factcheck.thedispatch.com/p/is-pfizer-recommending-a-switch-to
756,"Un testo scientifico del 2008 parla dei virus SARS-CoV1, SARS-CoV2 e SARS-CoV3. Quindi non solo l'attuale pandemia da COVID19 era ampiamente prevista e artificialmente creata, ma bensì esiste un terzo Coronavirus da Sindrome Respiratoria Acuta Grave noto agli scienziati, che rifiutano di rivelare tale conoscenza al popolo, pronto a scatenare una terza pandemia.",2021-02-22,Bufale ,https://www.bufale.net/nel-2008-avevano-gia-scoperto-sars-cov2-e-sars-cov3-perche-ce-lo-nascondono-il-complottismo-non-conosce-sosta-e-trattino/
757,هل المتغيّرات الفيروسية الجديدة تقوّض فعاليّة لقاحات كوفيد-19,2021-02-22,maharat-news,https://maharat-news.com/covidrumor43
758,¿En República Dominicana la gente no esté muriendo por covid-19?,2021-02-20,El detector / Univision Noticias,https://www.univision.com/noticias/dominicana-coronavirus-es-falso-que-en-republica-dominicana-la-gente-no-este-muriendo-por-coronavirus
759,¿El covid-19 es más mortal en hombres que en mujeres?,2021-02-20,El detector / Univision Noticias,https://www.univision.com/noticias/el-covid-19-es-mas-mortal-en-hombres-que-en-mujeres
760,¿El beisbolista Hank Aaron murió por vacunarse contra el covid-19?,2021-02-20,El detector / Univision Noticias,https://www.univision.com/noticias/no-hay-pruebas-de-que-el-beisbolista-hank-aaron-murio-por-vacunarse-contra-el-covid-19
761,¿Fauci dijo que la vacuna no protege contra el covid-19?,2021-02-20,El detector / Univision Noticias,https://www.univision.com/noticias/covid-vacuna-fauci-dijo-que-la-vacuna-no-protege-contra-el-covid-19-no-un-video-tergiversa-sus-comentarios-en-una-entrevista-con-cnn
762,Los perros pueden oler si alguien tiene coronavirus,2021-02-20,El detector / Univision Noticias,https://www.univision.com/noticias/los-perros-pueden-oler-si-alguien-tiene-el-coronavirus-esto-es-lo-que-sabemos
763,Como me recuperé de covid-19 ya no debo usar mascarilla porque ya no contagio,2021-02-20,El detector / Univision Noticias,https://www.univision.com/noticias/los-recuperados-del-covid-19-no-deben-usar-mascarillas-porque-ya-no-contagian-el-virus
764,Enfermeiro Dr. Anthony Ferrari diz em vídeo que 60% dos mortos por covid-19 não existiu,2021-02-19,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-repasses-de-verbas-aos-estados-estejam-relacionados-ao-numero-de-mortos-e-infectados/
765,A person is 300 to 900 times more likely to die “after getting the #Covid vaccine than the flu vaccine.”,2021-02-19,FactCheck.org,https://www.factcheck.org/2021/02/scicheck-instagram-post-makes-invalid-comparison-between-covid-19-and-flu-vaccines/
766,"Es ist nicht nachgewiesen, dass Luftreiniger helfen, eine Covid-19-Infektion zu verhindern",2021-02-18,Faktenfuchs,"https://www.br.de/nachrichten/wissen/corona-braucht-es-in-klassenzimmern-technische-hilfe-beim-lueften,SPMT746"
767,"Pandemi flu Spanyol bukan disebabkan oleh virus, tapi pneumonia bakteri yang berasal dari masker",2021-02-18,Tempo.co,https://cekfakta.tempo.co/fakta/1247/keliru-klaim-pandemi-flu-spanyol-disebabkan-pneumonia-bakteri-yang-berasal-dari-masker
768,"""Desde el punto de vista legal, todas las personas aplicando las vacunas [contra el COVID-19] son criminales de guerra”.",2021-02-17,FactCheck.org,https://www.factcheck.org/es/2021/02/scicheck-video-presenta-informacion-falsa-sobre-crimenes-de-guerra-y-la-seguridad-de-las-vacunas-contra-el-covid-19/
769,Infectologista Marcio Burgarelli destaca em vídeo que uma única dose da vacina não permite a retomada da vida em condições anteriores à covid-19,2021-02-17,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-engana-ao-comparar-dois-trechos-diferentes-da-transamazonica-para-elogiar-governo-bolsonaro/
770,Vídeo mostra antes e depois da Transamazônica e a diferença do governo Bolsonaro,2021-02-17,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/medidas-de-protecao-contra-a-covid-19-ainda-deverao-ser-mantidas-apos-o-recebimento-das-doses-da-vacina/
771,"Em post no Facebook, homem desabafa: ""Coronavac acaba de matar meu pai. Estava bem até ser vacinado, depois veio a óbito"".",2021-02-17,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-enganoso-post-que-atribui-morte-de-idoso-a-coronavac/
772,Facebook admite que cometeu erro ao censurar hidroxicloroquina,2021-02-17,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/facebook-restaurou-post-sobre-hidroxicloroquina-mas-mantem-politica-de-remocao-de-desinformacao-sobre-a-covid-19/
773,"Verstorbene wird ohne positiven COVID-Test zu Corona-Toter erklärt, um Corona-Zahlen steigen zu lassen",2021-02-17,BR24 Faktenfuchs,"https://www.br.de/nachrichten/bayern/faktenfuchs-corona-tote-ohne-positiven-test,SOnniFr"
774,Microchips for tracking people will be implanted via needles during COVID-19 vaccination.,2021-02-17,Vera Files,https://verafiles.org/articles/vera-files-fact-check-conspiracy-theories-covid-19-vaccines
775,Chinavirus: Idosa toma vacina e sofre amputação de três dedos devido ao efeito colateral grave,2021-02-16,Boatos.org,https://www.boatos.org/saude/idosa-dedos-amputados-reacao-vacina-contra-covid-19.html
776,الدكتور ربيع شاهين يوضح حقيقة المشهد التمثيلي خلال تلقيه لقاح كوفيد-١٩,2021-02-16,maharat-news,https://maharat-news.com/covidrumor42
777,WHO mengklaim virus Corona Covid-19 bukan berasal dari kelelawar tapi dari kepala babi,2021-02-15,Tempo.co,https://cekfakta.tempo.co/fakta/1241/sesat-klaim-who-sebut-virus-corona-berasal-dari-kepala-babi-dan-bukan-kelelawar
778,"Não pode Carnaval na rua, mas dentro do Bradesco tá tendo #carnaval #carmaval2021 #carnavaldapandemia",2021-02-14,Boatos.org,https://www.boatos.org/brasil/bloco-de-carnaval-bradesco-bangu-2021.html
779,"Rússia fez autópsia pós-morte do paciente de Covid-19, grande revelação aconteceu. Covid-19 não existe como um vírus. É um golpe global. ",2021-02-13,Boatos.org,https://www.boatos.org/mundo/russia-autopsia-paciente-covid-19-descobriu-golpe-global-5g-veneno.html
780,"""Legally, all those people giving [COVID-19] vaccinations are war criminals.”
",2021-02-12,FactCheck.org,https://www.factcheck.org/2021/02/scicheck-video-makes-bogus-claims-about-war-crimes-and-covid-19-vaccine-safety/
781,Tschechische Pendler sind für die hohen Infektionszahlen in der bayerischen Grenzregion zu Tschechien verantwortlich.,2021-02-12,BR24 Faktenfuchs,"https://www.br.de/nachrichten/bayern/corona-wie-tschechische-pendler-die-infektionszahlen-beeinflussen,SOdLWuI"
782,Mayroon nang 50% ng populasyon ng Israel ang nabakunahan.,2021-02-12,Vera Files,https://verafiles.org/articles/vera-files-fact-check-pahayag-ni-trillanes-sa-mga-covid-19-v
783,"Doctors and nurses who administer the coronavirus vaccine can be ""tried as war criminals.""",2021-02-11,PolitiFact,https://www.politifact.com/factchecks/2021/feb/11/blog-posting/doctors-administering-covid-19-vaccines-arent-guil/
784,“BILLONARIOS AUMENTARON FORTUNA EN US$3.9 BILLONES DURANTE CRISIS COVID MIENTRAS QUE TRABAJADORES PERDIERON US$3.7 BILLONES”,2021-02-11,Fast Check CL,https://www.fastcheck.cl/2021/02/08/billonarios-aumentaron-fortuna-en-us3-9-billones-durante-crisis-covid-mientras-que-trabajadores-perdieron-us3-7-billones-real/
785,“CAZA FURTIVA DE RINOCERONTES DISMINUYÓ EN 33% EN SUDÁFRICA POR PANDEMIA DE COVID-19”,2021-02-11,Fast Check CL,https://www.fastcheck.cl/2021/02/08/caza-furtiva-de-rinocerontes-disminuyo-en-33-en-sudafrica-por-pandemia-de-covid-19-real/
786,“QUIENES YA TUVIERON COVID YA GENERARON LA RESPUESTA INMUNE POR LO QUE NO REQUIEREN VACUNARSE”,2021-02-11,Fast Check CL,https://www.fastcheck.cl/2021/02/04/erika-olivera-quienes-ya-tuvieron-covid-ya-generaron-la-respuesta-inmune-por-lo-que-no-requieren-vacunarse-impreciso/
787,“ESTUDIO DEJA A CHILE ENTRE LOS DIEZ PAÍSES QUE PEOR HAN MANEJADO LA PANDEMIA”,2021-02-11,Fast Check CL ,https://www.fastcheck.cl/2021/02/02/estudio-deja-a-chile-entre-los-diez-paises-que-peor-han-manejado-la-pandemia-real/
788,“CARVATIVIR NEUTRALIZA EL 100% DEL CORONAVIRUS”,2021-02-11,Fast Check CL,https://www.fastcheck.cl/2021/02/02/nicolas-maduro-carvativir-neutraliza-el-100-del-coronavirus-enganoso/
789,(IMAGEN) “DOCTORA MUESTRA CÓMO LOS PULMONES DE PACIENTES POST-COVID LUCEN PEOR QUE LOS DE FUMADORES”,2021-02-11,Fast Check CL,https://www.fastcheck.cl/2021/01/20/imagen-doctora-muestra-como-los-pulmones-de-pacientes-post-covid-lucen-peor-que-los-de-fumadores-real/
790,LOS AGUJEROS DE LA CAPA DE OZONO SE CERRARON POR LA DISMINUCIÓN DE CONTAMINACIÓN DURANTE LA PANDEMIA,2021-02-11,Fast Check CL,https://www.fastcheck.cl/2021/01/18/los-agujeros-de-la-capa-de-ozono-se-cerraron-por-la-disminucion-de-contaminacion-durante-la-pandemia-falso/
791,"La vacuna contra el COVID-19 es un “agente de experimentación biológica” y el gobierno está ""haciendo un esfuerzo evidente y encubierto de impulsar esto en gran medida en negros y personas de color”.",2021-02-11,FactCheck.org,https://www.factcheck.org/es/2021/02/scicheck-video-enganoso-aviva-miedos-de-comunidades-de-color-respecto-a-vacuna-contra-el-covid-19/
792,Washing your hands helps prevent the spread of COVID-19,2021-02-10,"National Academies of Sciences, Engineering, and Medicine",https://www.nationalacademies.org/based-on-science/prevent-the-spread-of-covid-19-by-washing-your-hands-often
793,"""1 van de stoffen die je binnen krijgt als je het vaccin neemt is pancorium (sic) bromide. Dat is tevens 1 van de bestanddelen van een dodelijke injectie!!!!!"" Schrijft een Facebookgebruikster over het coronavaccin van farmaceut Pfizer (gearchiveerd). Maar klopt dat?",2021-02-10,Deutsche Presse-Agentur,https://dpa-factchecking.com/netherlands/210104-99-892491
794,"Volgens een bericht op Facebook zouden twaalf mensen in Kenia zijn overleden nadat ze ""het vaccin"" toegediend hadden gekregen. Het Afrikaanse land startte op 1 januari met het vaccineren met hetzelfde vaccin dat in Nederland is goedgekeurd, zegt de facebookgebruiker in de week dat in Nederland de eerste mensen met een covid-vaccin zullen worden ingeënt. ",2021-02-10,Deutsche Presse-Agentur,https://dpa-factchecking.com/netherlands/210105-99-904431
795,"""Sanna is geen zorgkundige, maar een actrice."" Die bewering gaat rond op sociale media over de vrouw die als eerste in Nederland werd gevaccineerd tegen besmetting met het coronavirus. Ook wordt beweerd dat op 10 april 2020 al was afgesproken dat Sanna Elkadiri de eerste gevaccineerde zou worden. Verschillende facebookgebruikers delen een afbeelding met deze claim. ",2021-02-10,Deutsche Presse-Agentur,https://dpa-factchecking.com/netherlands/210107-99-931780
796,"Op 6 januari 2021 meldt een man op Facebook dat de bekende klokkenluider website WikiLeaks een hoop bestanden online heeft gedumpt (hier gearchiveerd). ""Alles uit de e-mails van Hillary Clinton, McCain ' s is schuldig, schietpartij in Vegas gedaan door een FBI sluipschutter, Steve Jobs HIV-brief, PedoPodesta, Afghanistan, Syrië, Iran, Bilderberg, CIA-agenten gearresteerd voor verkrachting, WHO-pandemie"", schrijft de man. Maar publiceerde WikiLeaks werkelijk op dat moment zo'n uitgebreide lijst?",2021-02-10,Deutsche Presse-Agentur,https://dpa-factchecking.com/netherlands/210110-99-974051
797,"Op Facebook deelt een man een post waarin hij meldt dat een vaccin alleen werkt tegen de virus(variant) waarvoor hij is gemaakt. ""Iedere deskundige weet dat je voor elke nieuwe mutatie van een virus… alle vaccinatie wel weg kan gooien,"" stelt de man. Ook zouden volgens hem de vaccins die in Nederland gebruikt worden, niet gemaakt zijn op basis van het coronavirus Covid-19. Hij zegt dat geen vaccin tegen corona te maken is. ""Om een vaccin te maken moet je de buitenste eiwitten van een virus in het vaccin verwerken om daarmee het menselijke immuunsysteem te activeren met de aanmaak van antilichamen tegen het virus. Corona heeft geen buitenste eiwitten,” stelt de man in zijn facebookpost. Wat is hiervan waar?",2021-02-10,Deutsche Presse-Agentur,https://dpa-factchecking.com/netherlands/210112-99-998686
